Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Janak Kotwal,Male,1956-08-29T00:00:00Z,Jammu & Kashmir,Bhaderwah,2013-03-08T00:00:00Z,2018-08-28T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,Not Available,Not Available,Not Available
Javed Iqbal Wani,Male,1964-03-24T00:00:00Z,Jammu & Kashmir,Srinagar,2020-06-12T00:00:00Z,2026-03-23T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Khalsa High School,"Sri Pratap Singh
College, Srinagar",Science,Kashmir University,1990,1990,Not Available,Not Available,Not Available,No
Mahesh Kumar,Male,1953-01-05T00:00:00Z,Punjab,Not Available,2001-07-02T00:00:00Z,2015-01-04T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,"Punjabi University, Patiala",1977,1977,Punjab and Haryana High Court ( 1991-1992),Yes,No,Yes
Mansoor Mir,Male,1955-04-25T00:00:00Z,Jammu & Kashmir,Pulwama,2005-01-31T00:00:00Z,2017-04-24T00:00:00Z,Not Available,No,J&K and Ladakh,Yes,Himachal Pradesh,2013-11-27T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Himachal Pradesh,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1978,Jammu and Kashmir,Not Available,Not Available,No
Mohammad Mir,Male,1957-05-28T00:00:00Z,Jammu & Kashmir,Village Rajpora,2007-11-23T00:00:00Z,2019-05-27T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Meghalaya,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Kashmir University,Not Available,1981,Not Available,Not Available,Not Available,Not Available
Muzaffar Hussain Attar,Male,1955-01-30T00:00:00Z,Not Available,Not Available,2008-11-05T00:00:00Z,2017-01-29T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Anantnag College,Not Available,Not Available,1977,1985,Not Available,Not Available,Not Available,No
Nirmal Singh,Male,1947-09-06T00:00:00Z,Not Available,Not Available,2000-05-25T00:00:00Z,Not Available,Not Available,No,Punjab and Haryana,Yes,J&K and Ladakh,2005-03-18T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Punjab and Haryana,Not Available,Not Available,No
Nisar Ahmad Kakru,Male,1949-10-26T00:00:00Z,Jammu & Kashmir,Baramulla,1997-11-01T00:00:00Z,2007-10-26T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Andhra Pradesh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,Yes,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1982,Jammu and Kashmir,Not Available,Not Available,No
Permod Kohli,Male,1951-03-01T00:00:00Z,Jammu & Kashmir,Rajouri,2003-01-07T00:00:00Z,2013-02-28T00:00:00Z,Not Available,No,J&K and Ladakh,Yes,Jharkhand,Not Applicable,Punjab and Haryana,2007-10-05T00:00:00Z,Not Applicable,Not Applicable,Yes,Sikkim,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,Not Available,G.G.M. Science College,Not Available,University of jammu,1972,1972,Jammu and Kashmir,Not Available,Not Available,No
Punit Kumar Gupta,Male,1963-04-10T00:00:00Z,Not Available,Not Available,2020-04-07T00:00:00Z,2025-04-09T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No
Rajesh Bindal,Male,1961-04-16T00:00:00Z,Haryana,Ambala City,2006-03-22T00:00:00Z,2023-04-15T00:00:00Z,Not Available,No,Punjab and Haryana,Yes,J&K and Ladakh,2018-11-15T00:00:00Z,Calcutta,2021-01-02T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Kurukshetra University,1985,1985,Not Available,Not Available,Not Available,No
Rajnesh Oswal,Male,1973-06-17T00:00:00Z,Not Available,Not Available,2020-04-02T00:00:00Z,2035-06-16T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Ramalingam Sudhakar,Male,1959-02-14T00:00:00Z,Tamil Nadu,Panapakkam Village,2005-12-10T00:00:00Z,2022-02-12T00:00:00Z,Not Available,No,Madras,Yes,J&K and Ladakh,2016-04-18T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Manipur,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,St. Mary’s Higher Secondary School,Loyola College,Not Available,Madras Law College,Not Available,1983,Tamil Nadu and Puducherry,Not Available,Not Available,No
Rashid Dar,Male,Not Available,Not Available,Not Available,2018-08-07T00:00:00Z,Not Available,Not Available,Not Available,J&K and Ladakh,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Sanjay Dhar,Male,1965-05-11T00:00:00Z,Jammu & Kashmir,Village Danow (Bogund),2020-04-07T00:00:00Z,2027-05-10T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,S.P.College Srinagar,Science,University of Kashmir,Not Available,1990,Not Available,Not Available,Not Available,No
Sanjay Kumar Gupta,Male,1961-11-24T00:00:00Z,Not Available,Not Available,2017-06-06T00:00:00Z,2020-07-27T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Oriental Academy, Jammu","G.G.M Science College, Jammu",Science,University of Jammu,1986,1986,Delhi,No,Not Available,No
Sanjeev Kumar,Male,1966-04-08T00:00:00Z,Jammu & Kashmir,Village Prehta Nagrota,2017-06-06T00:00:00Z,2028-04-07T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Govt. H.S.S. Basohli,Govt. Degree College Kathua,Science,University of Jammu,1988,1989,Jammu and Kashmir,Not Available,Not Available,No
Sindhu Sharma,Female,1972-10-10T00:00:00Z,Not Available,Not Available,2018-08-07T00:00:00Z,2034-10-09T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Punjab University,Not Available,1997,Not Available,Not Available,Not Available,No
Sunil Hali,Male,Not Available,Jammu & Kashmir,Not Available,2008-03-15T00:00:00Z,2013-02-22T00:00:00Z,Not Available,No,J&K and Ladakh,Yes,Allahabad,2011-04-07T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Jammu and Kashmir,Not Available,Not Available,No
Tirath Singh Thakur,Male,1952-01-04T00:00:00Z,Not Available,Not Available,1994-02-16T00:00:00Z,2017-01-03T00:00:00Z,No,No,J & K and Ladakh,Yes,Delhi,2004-07-01T00:00:00Z,Karnataka,2009-11-17T00:00:00Z,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2015-12-03T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Science,Not Available,Not Available,1974,Jammu and Kashmir,No,No,No
Tashi Rabstan,Male,1963-04-10T00:00:00Z,Leh Ladakh,Village SKURBUCHAN,2013-03-08T00:00:00Z,2025-04-09T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,University of Jammu,Not Available,University of Jammu,Not Available,1990,Jammu and Kashmir,Not Available,Not Available,No
Vinod Koul,Male,1964-01-21T00:00:00Z,Jammu & Kashmir,Village Wanpoo,2020-04-07T00:00:00Z,2026-01-20T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,"Govt. Hr. Secondary School, Anantnag","Govt. Degree College, Anantnag",Science,Kashmir University,1989,1990,Jammu and Kashmir,Not Available,Not Available,No
Vinod Gupta,Male,1950-01-18T00:00:00Z,Jammu & Kashmir,Not Available,2008-11-05T00:00:00Z,Not Available,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Jammu and Kashmir University,Not Available,Delhi University,1972,1972,Jammu and Kashmir,Not Available,Not Available,No
Virender Singh,Male,1954-10-07T00:00:00Z,Not Available,Not Available,2002-07-02T00:00:00Z,2016-10-06T00:00:00Z,Not Available,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Jharkhand,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Government College, Rohtak",Not Available,"J.V.Jain College, Saharanpur",Not Available,1978,Punjab and Haryana,Not Available,Not Available,Not Available
Yash Nargotra,Male,1947-08-22T00:00:00Z,Jammu & Kashmir,Not Available,2003-01-07T00:00:00Z,2009-08-22T00:00:00Z,Not Available,No,J&K and Ladakh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1975,Jammu and Kashmir,Not Available,Not Available,No
Aftab Hussain Saikia,Male,1949-04-07T00:00:00Z,Assam,Dampus(District: Kamrup),2000-11-15T00:00:00Z,2011-04-06T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Sikkim,J&K and Ladakh,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,"Cotton College, Guwahati",Science,Gauhati University,1974,1974,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,Yes
Badar Durrez Ahmed,Male,1956-03-16T00:00:00Z,Meghalaya,Shillong,2002-12-20T00:00:00Z,2018-03-15T00:00:00Z,No,No,Delhi,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,"Studied in St Edmund's College, Shillong, (1962-1966) and St Columba's High School, New Delhi (1966-1971). Passed the Indian School Certificate Examination in 1971-1972.",St Stephen's College (University of Delhi),Arts (Economics),University of Delhi,1980,1980,Delhi,No,Yes,No
Barin Ghosh,Male,1952-06-05T00:00:00Z,Not Available,Not Available,1995-07-14T00:00:00Z,2014-06-04T00:00:00Z,No,No,Calcutta,Yes,Patna,2005-01-07T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Sikkim,Uttarakhand,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1978,West Bengal,No,No,No
Fakkir Mohamed Ibrahim Kalifulla,Male,1951-07-23T00:00:00Z,Not Available,Not Available,2000-03-20T00:00:00Z,2016-07-22T00:00:00Z,No,No,Madras,Yes,J&K and Ladakh,2011-02-24T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,Yes,2012-04-02T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Arts,Not Available,Not Available,1975,Not Available,No,Yes,Yes
Gita Mittal,Female,1958-12-09T00:00:00Z,Not Available,Not Available,2004-07-16T00:00:00Z,2020-12-08T00:00:00Z,No,No,Delhi,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,She studied in the Science batch of Lady Irwin Higher Secondary School  and passed the exam in 1975.,Lady Shri Ram College For Women (University of Delhi),Arts (Economics),"Campus Law Centre, University of Delhi",1981,1981,Not Available,No,No,No
K.S. Radhakrishnan,Male,1949-05-15T00:00:00Z,Not Available,Not Available,1995-05-17T00:00:00Z,2014-05-14T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Gujarat,Not Applicable,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,He had his education at Cochin.,Not Available,Science,Not Available,Not Available,1973,Not Available,No,No,Yes
Manmohan Sarin,Male,1946-10-20T00:00:00Z,Not Available,Not Available,1995-05-17T00:00:00Z,2008-10-19T00:00:00Z,No,No,Delhi,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Narayanan Nadar Paul Vasanthakumar,Male,1955-03-15T00:00:00Z,Not Available,Not Available,2005-12-10T00:00:00Z,2017-03-14T00:00:00Z,No,No,Madras,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Science,Not Available,Not Available,1980,Not Available,No,Yes,Yes
Pankaj Mithal,Male,1961-06-17T00:00:00Z,Not Available,Not Available,2006-07-07T00:00:00Z,2023-06-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Commerce,"Meerut College, Meerut (Ch. Charan Singh University)",1985,1985,Uttar Pradesh,No,No,No
