Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Daljeet Singh Dhaliwal,Male,Not Available,Not Available,Not Available,1994-06-20T00:00:00Z,1994-07-22T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,1994-07-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Daya Chaudhary,Female,1959-01-10T00:00:00Z,Not Available,Not Available,2007-12-05T00:00:00Z,2021-01-09T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1987,Punjab and Haryana,No,Yes,Yes
Hemant Gupta,Male,1957-10-17T00:00:00Z,Not Available,Not Available,2002-07-02T00:00:00Z,2022-10-16T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,2016-02-08T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Not Applicable,Not Applicable,Yes,2018-11-02T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,Yes,No,No,No,Not Available,Not Available,Not Available,Not Applicable,Not Available,1980,Punjab and Haryana,No,No,No
I.P. Vasishth,Male,Not Available,Not Available,Not Available,1994-06-20T00:00:00Z,2000-10-17T00:00:00Z,No,Yes,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Iqbal Singh,Male,Not Available,Not Available,Not Available,1996-01-29T00:00:00Z,2000-03-31T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Jagdish Chandra Verma,Male,Not Available,Not Available,Not Available,1996-04-08T00:00:00Z,2001-12-15T00:00:00Z,No,No,Punjab and Haryana,Yes,Rajasthan,1996-05-13T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Jagdish Singh Khehar,Male,1952-08-28T00:00:00Z,British Kenya (now Kenya),Nairobi,1999-02-08T00:00:00Z,2017-08-27T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Uttarakhand,Karnataka,Not Applicable,Yes,2011-09-13T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,Yes,No,Not Available,"Government College, Chandigarh",Science,"Panjab University, Chandigarh",1977,1979,Punjab and Haryana,No,No,Yes
Jasbir Singh,Male,1952-08-01T00:00:00Z,Not Available,Not Available,2001-07-02T00:00:00Z,2014-07-31T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,"govt. Model School, Jalandhar","Khalsa College, Jalandha",Not Available,"Punjabi University, Patiala",Not Available,1979,Punjab and Haryana,No,Yes,No
Jaswant Singh,Male,1961-02-23T00:00:00Z,Not Available,Not Available,2007-12-05T00:00:00Z,2023-02-22T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,"Oak Grove School, Jharipani, Mussoorie/Model School, Rohtak",Not Available,Arts,"Maharishi Dayanand University, Rohtak",Not Available,1986,Punjab and Haryana,No,Yes,No
Joginder Singh Sidhu,Male,1937-01-30T00:00:00Z,Not Available,Not Available,1994-06-20T00:00:00Z,1999-01-30T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Rajasthan,1996-10-11T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
J.S. Narang,Male,Not Available,Not Available,Not Available,1999-05-14T00:00:00Z,2007-01-01T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Kamajit Singh Garewal,Male,Not Available,Not Available,Not Available,2000-05-25T00:00:00Z,2009-09-29T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Mayo College, Ajmer",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Karam Chand Puri,Male,1953-09-20T00:00:00Z,Punjab,Payal in District Ludhiana,2007-10-15T00:00:00Z,2015-09-19T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,Yes,No,No,"MLN School, Yamuna Nagar","Bikram College of Commerce, Patiala",Commerce,"Punjabi University, Patiala",1982,1982,Punjab and Haryana,No,Yes,No
K.C. Gupta,Male,Not Available,Not Available,Not Available,2000-05-25T00:00:00Z,2004-02-02T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Kiran Anand Lall,Female,Not Available,Not Available,Not Available,2002-07-02T00:00:00Z,2007-03-14T00:00:00Z,No,No,Punjab and Haryana,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
K.K. Srivastva,Male,Not Available,Not Available,Not Available,1994-10-10T00:00:00Z,2000-08-27T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-10-29T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Krishna Murari,Male,1958-07-09T00:00:00Z,Not Available,Not Available,2004-01-07T00:00:00Z,2023-07-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2019-09-23T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,"Allahabad University, Allahabad",Not Available,1981,Allahabad,No,No,No
K.S. Kumaran,Male,Not Available,Not Available,Not Available,1994-11-01T00:00:00Z,2001-12-23T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Mahesh Grover,Male,1957-06-04T00:00:00Z,Not Available,Not Available,2006-03-22T00:00:00Z,2019-06-03T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,Yes,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Punjab and Haryana,No,No,No
Mahesh Mittal Kumar,Male,1953-01-05T00:00:00Z,Not Available,Not Available,2001-07-02T00:00:00Z,2015-01-04T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J & K and Ladakh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,Yes,No,No,Yes,Not Available,"Punjabi University, Patiala",Not Available,"Punjabi University, Patiala",1977,1977,Punjab and Haryana,Yes,No,Yes
Mehtab Singh Gill,Male,Not Available,Not Available,Not Available,1999-05-14T00:00:00Z,2010-10-29T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"The Lawrence School, Sanawar",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
M.L. Singhal,Male,Not Available,Not Available,Not Available,1996-01-29T00:00:00Z,2003-03-24T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
M.M. Aggarwal,Male,Not Available,Not Available,Not Available,2004-11-05T00:00:00Z,2008-01-19T00:00:00Z,No,No,Punjab and Haryana,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Mohinder Mohan Singh Bedi,Male,1956-10-09T00:00:00Z,Not Available,Not Available,2006-04-01T00:00:00Z,2018-10-08T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1980,Punjab and Haryana,No,No,Yes
Mukul Mudgal,Male,Not Available,Not Available,Not Available,1998-03-02T00:00:00Z,2011-01-03T00:00:00Z,No,No,Delhi,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,"Modern School, Barakhamba Road, New Delhi","Hindu College, Delhi University",Science,"Law Faculty, Delhi University",Not Available,1973,Delhi,No,No,No
N.C. Khichi,Male,Not Available,Not Available,Not Available,1996-01-29T00:00:00Z,2000-12-24T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Nirmal Singh,Male,1947-09-06T00:00:00Z,Punjab,Rampur-Fatehgarh Sahib,2000-05-25T00:00:00Z,2009-09-06T00:00:00Z,No,No,Punjab and Haryana,Yes,J & K and Ladakh,2005-03-18T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,National High School (Balahri Kalan),Not Available,Arts,Panjab University,1972,Not Available,Not Available,No,No,No
Nirmal Yadav,Female,1949-03-04T00:00:00Z,Not Available,Not Available,2004-11-05T00:00:00Z,2011-03-03T00:00:00Z,No,No,Punjab and Haryana,Yes,Uttarakhand,2010-02-11T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,Yes,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1975,Punjab and Haryana,No,No,No
N.K. Agarwal,Male,Not Available,Not Available,Not Available,1996-04-29T00:00:00Z,1999-12-12T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
N.K. Sud,Male,Not Available,Not Available,Not Available,1999-05-14T00:00:00Z,2006-01-14T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Palanisamy Sathasivam,Male,1949-04-27T00:00:00Z,Tamil Nadu,Kadappanallur,1996-01-08T00:00:00Z,2014-04-26T00:00:00Z,No,No,Madras,Yes,Punjab and Haryana,2007-04-20T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Yes,2007-08-21T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1973,Madras,No,No,No
Permod Kohli,Male,1951-03-01T00:00:00Z,Jammu and Kashmir,RajourI,2003-01-07T00:00:00Z,2013-02-28T00:00:00Z,No,No,J & K and Ladakh,Yes,Jharkhand,2006-05-04T00:00:00Z,Punjab and Haryana,2007-05-10T00:00:00Z,Not Applicable,Not Applicable,Yes,Sikkim,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,Yes,No,No,No,Not Available,"G.G.M. Science College, Jammu",Science,University of Jammu,1972,1972,Jammu and Kashmir,No,No,No
P.K. Jain,Male,1936-02-25T00:00:00Z,Not Available,Not Available,1994-11-10T00:00:00Z,1998-02-24T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1995-01-09T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1958,Haryana,No,No,No
Prem Krishnan Palli,Male,1936-10-26T00:00:00Z,Not Available,Not Available,1994-02-14T00:00:00Z,1998-10-26T00:00:00Z,No,No,Punjab and Haryana,Yes,Himachal Pradesh,1996-04-02T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1961,Punjab and Haryana,No,No,No
Pritam Pal,Male,1947-06-03T00:00:00Z,Punjab,Kandroli village,2004-11-05T00:00:00Z,2009-06-02T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,"Punjab University, Chandigarh",Not Available,"Kurukshetra University, Kurukshetra",1972,Not Applicable,Not Applicable,No,No,No
Rajesh Bindal,Male,1961-04-16T00:00:00Z,Haryana,Ambala,2006-03-22T00:00:00Z,2018-11-15T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,J & K and Ladakh,Calcutta,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Kurukshetra University,Commerce,Kurukshetra University,1985,1985,Punjab and Haryana,No,Yes,No
Rajiv Bhalla,Male,1954-03-04T00:00:00Z,Not Available,Not Available,2004-01-09T00:00:00Z,2016-03-03T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1978,Punjab and Haryana,No,No,No
Rakesh Kumar Jain,Male,1958-10-01T00:00:00Z,Not Available,Not Available,2007-12-05T00:00:00Z,2020-09-30T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1982,Punjab and Haryana,No,No,No
Ranjan Gogoi,Male,1954-11-18T00:00:00Z,Assam,Dibrugarh,2001-02-28T00:00:00Z,2019-11-17T00:00:00Z,No,No,Gauhati,Yes,Punjab and Haryana,2010-09-09T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2012-04-23T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1978,NA,No,No,No
R.C. Kathuria,Male,Not Available,Not Available,Not Available,2000-05-25T00:00:00Z,2003-04-20T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
R.L. Anand,Male,Not Available,Not Available,Not Available,1996-01-29T00:00:00Z,2003-04-01T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Sambhu Charan Datta,Male,1936-09-01T00:00:00Z,Not Available,Not Available,1994-11-17T00:00:00Z,1998-08-31T00:00:00Z,No,No,Calcutta,Yes,Punjab and Haryana,1994-12-08T00:00:00Z,Orissa,1996-04-02T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
