Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Ananga Kumar Patnaik,Male,1949-06-03T00:00:00Z,Not Available,Not Available,1994-01-13T00:00:00Z,2014-06-02T00:00:00Z,No,No,Orissa,Yes,Gauhati,1994-02-06T00:00:00Z,Orissa,2002-04-15T00:00:00Z,Not Applicable,Not Applicable,Yes,Chhattisgarh,Madhya Pradesh,Not Applicable,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"Rajkumar College, Raipur",University of Delhi,Arts,"Madhusudan Law College, Cuttack",Not Available,1974,Orissa,No,No,No
Anil Kumar Sharma,Male,1952-10-01T00:00:00Z,Not Available,Not Available,2010-05-03T00:00:00Z,2014-10-01T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,Yes,No
Anil Shrivastava,Male,1947-11-26T00:00:00Z,Not Available,Not Available,2005-11-25T00:00:00Z,2009-11-25T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1970,Madhya Pradesh,No,No,No
Anjuli Palo,Female,1961-05-19T00:00:00Z,Not Available,Not Available,2016-10-13T00:00:00Z,2023-05-18T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Anurag Shrivastava,Male,1956-04-11T00:00:00Z,Chhattishgarh (then in MP),Rajnandgaon,2016-04-07T00:00:00Z,2018-04-10T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Madhya Pradesh,No,No,No
Arun Mishra,Male,1955-09-03T00:00:00Z,Not Available,Not Available,1999-10-25T00:00:00Z,2020-09-02T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,2010-09-09T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Rajasthan,Calcutta,Not Applicable,Yes,2014-07-07T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1978,Madhya Pradesh,No,Yes,No
Aryendra Kumar Saxena,Male,1947-06-30T00:00:00Z,Not Available,Not Available,2005-04-13T00:00:00Z,2009-06-29T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1968,Madhya Pradesh,No,Yes,No
Ashok Kumar Joshi,Male,1956-11-11T00:00:00Z,Not Available,Not Available,2016-04-07T00:00:00Z,2018-11-10T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Madhya Pradesh,No,No,No
Atul Sreedharan,Male,1966-05-24T00:00:00Z,Not Available,Not Available,2016-04-07T00:00:00Z,2028-05-23T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Arts,Not Available,Not Available,1992,Delhi,No,No,No
Bhagwan Das Rathi,Male,1953-09-16T00:00:00Z,Not Available,Not Available,2013-04-01T00:00:00Z,2015-09-15T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Brij Kishore Dube,Male,1952-01-20T00:00:00Z,Not Available,Not Available,2010-05-03T00:00:00Z,2014-01-19T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,No,Yes
Brij Kishore Shrivastava,Male,1959-07-01T00:00:00Z,Not Available,Not Available,2018-06-19T00:00:00Z,2021-06-30T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,Yes,No
Brij Mohan Gupta,Male,1947-08-20T00:00:00Z,Not Available,Not Available,2005-11-25T00:00:00Z,2009-08-19T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,Yes,No
Chandrahas Sirpurkar,Male,1957-03-04T00:00:00Z,Madhya Pradesh,Chhindwara,2014-10-25T00:00:00Z,2019-03-03T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1980,Madhya Pradesh,No,No,No
Chandramauli Kumar Prasad,Male,1949-07-15T00:00:00Z,Bihar,Patna,1994-11-08T00:00:00Z,2014-07-14T00:00:00Z,No,No,Patna,Yes,Madhya Pradesh,1994-11-21T00:00:00Z,Patna,2001-09-06T00:00:00Z,Not Applicable,Not Applicable,Yes,Allahabad,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1973,Bihar,No,No,No
Deepak Verma,Male,1947-08-28T00:00:00Z,Madhya Pradesh,Jabalpur,1994-12-15T00:00:00Z,2012-08-28T00:00:00Z,No,No,Madhya Pradesh,Yes,Karnataka,2008-01-01T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Rajasthan,Not Applicable,Not Applicable,Yes,2009-05-11T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,"Naveen Vidya Bhawan, Jabalpur","St. Aloysius College, Jabalpur",Arts,Jabalpur University,Not Available,1972,Madhya Pradesh,No,No,No
Dharamdhwaj Kumar Paliwal,Male,1955-03-16T00:00:00Z,Not Available,Not Available,2013-04-01T00:00:00Z,2017-03-15T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,Yes
Dipak Misra,Male,1953-10-03T00:00:00Z,Not Available,Not Available,1996-01-17T00:00:00Z,2018-10-02T00:00:00Z,No,No,Orissa,Yes,Madhya Pradesh,1997-03-03T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Patna,Delhi,Not Applicable,Yes,2011-10-10T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1977,Orissa,No,Yes,No
Fakhruddin,Male,Not Available,Not Available,Not Available,1994-12-15T00:00:00Z,2006-09-03T00:00:00Z,No,No,Madhya Pradesh,Yes,Chhattisgarh,2001-05-18T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Yes,No,Not Available,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Madhya Pradesh,No,No,No
Giriraj Das Saxena,Male,1952-04-02T00:00:00Z,Not Available,Not Available,2011-01-03T00:00:00Z,2014-04-02T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,Not Available,No,No,No
Gulab Sing Solanki,Male,1953-09-06T00:00:00Z,Not Available,Not Available,2010-05-03T00:00:00Z,2015-09-05T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Gurpal Ahluwalia,Male,1966-02-20T00:00:00Z,Not Available,Not Available,2016-10-13T00:00:00Z,2028-02-19T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1988,Madhya Pradesh,No,No,Yes
Hemant Gupta,Male,1957-10-17T00:00:00Z,Not Available,Not Available,2002-07-02T00:00:00Z,2022-10-16T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,2016-02-08T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1980,Punjab and Haryana,No,No,No
Housla Prasad Singh,Male,1956-07-01T00:00:00Z,Uttar Pradesh,Aschaura (Ballia),2016-04-07T00:00:00Z,2018-06-30T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Huluvadi Gangadhdarappa Ramesh,Male,1957-05-20T00:00:00Z,Not Available,Not Available,2003-09-08T00:00:00Z,2019-05-19T00:00:00Z,No,No,Karnataka,Yes,Allahabad,2014-02-16T00:00:00Z,Madras,2016-04-10T00:00:00Z,Madhya Pradesh,2018-11-15T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Mysore University,Not Available,1981,Karnataka,No,Yes,Yes
I. S. Shrivastava,Male,1949-12-16T00:00:00Z,Not Available,Not Available,2009-08-25T00:00:00Z,2011-12-16T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1975,Madhya Pradesh,No,No,Yes
Indrani Datta,Female,1949-11-16T00:00:00Z,Not Available,Not Available,Not Available,Not Available,No,Not Available,Madhya Pradesh,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,No,No,No
Jagdish Prasad Gupta,Male,1959-03-21T00:00:00Z,Madhya Pradesh,Morena,2016-04-07T00:00:00Z,2021-03-20T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Madhya Pradesh,No,No,No
Jarat Kumar Jain,Male,1955-01-23T00:00:00Z,Not Available,Not Available,2014-02-28T00:00:00Z,2017-01-22T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1977,Madhya Pradesh,No,Yes,No
Jayant Govind Chitre,Male,1942-01-21T00:00:00Z,Not Available,Not Available,1994-01-20T00:00:00Z,2004-01-21T00:00:00Z,No,No,Bombay,Yes,Madhya Pradesh,1994-02-08T00:00:00Z,Bombay,2001-08-20T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1964,Not Available,No,No,No
Jitendra Kumar Maheshwari,Male,1961-06-29T00:00:00Z,Madhya Pradesh,"Jaura, District Morena",2005-11-25T00:00:00Z,2023-06-28T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Andhra Pradesh,Sikkim,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Arts,Not Available,1985,1985,Madhya Pradesh,No,No,Yes
Kedar Singh Chauhan,Male,1948-05-06T00:00:00Z,Not Available,Not Available,Not Available,Not Available,No,Not Available,Madhya Pradesh,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,No,No,No
Keshav Kumar Trivedi,Male,1954-01-10T00:00:00Z,Not Available,Not Available,2011-05-27T00:00:00Z,2016-01-09T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1979,Madhya Pradesh,No,No,No
Krishn Lahoti,Male,1952-03-06T00:00:00Z,Not Available,Not Available,2001-10-22T00:00:00Z,2014-03-06T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1974,Madhya Pradesh,No,No,No
Krishna Shrivastava,Male,1938-03-03T00:00:00Z,Not Available,Not Available,1994-09-27T00:00:00Z,2000-03-03T00:00:00Z,No,No,Madhya Pradesh,Yes,Andhra Pradesh,1994-09-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1964,Madhya Pradesh,No,No,No
Kumar Rajarathnam,Male,1942-03-13T00:00:00Z,Not Available,Not Available,1994-01-10T00:00:00Z,2004-03-12T00:00:00Z,No,No,Madras,Yes,Karnataka,1994-01-24T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Loyola College, Madras",Not Available,Gray's Inn (London),Not Available,1971,Tamil Nadu and Puducherry,Yes,No,No
M. S. A. Siddiqui,Male,1939-05-29T00:00:00Z,Not Available,Not Available,1994-09-27T00:00:00Z,2001-05-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Delhi,1994-09-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Mahendra Kumar Mudgal,Male,1954-08-28T00:00:00Z,Not Available,Not Available,2013-04-01T00:00:00Z,2016-08-27T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Maithili Sharan,Male,1939-06-12T00:00:00Z,Not Available,Not Available,1994-09-27T00:00:00Z,2001-06-11T00:00:00Z,No,No,Madhya Pradesh,Yes,Andhra Pradesh,1994-10-06T00:00:00Z,Allahabad,1996-04-02T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Madhya Pradesh,No,No,Yes
Manjusha Namjoshi,Female,1947-08-21T00:00:00Z,Not Available,Not Available,2005-10-18T00:00:00Z,2009-08-20T00:00:00Z,Yes,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Mohammad Anwar Siddiqui,Male,1951-07-01T00:00:00Z,Not Available,Not Available,2010-09-13T00:00:00Z,2013-06-30T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Arts,Not Available,Not Available,Not Applicable,Not Applicable,No,No,Yes
Mohammad Rafiq,Male,1960-05-25T00:00:00Z,Rajasthan,"Charu, Sujangarh",2006-05-15T00:00:00Z,2022-05-24T00:00:00Z,No,No,Rajasthan,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Meghalaya,Orissa,Madhya Pradesh,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1984,Rajasthan,No,Yes,No
