Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Amratlal Paramananddas Ravani,Male,1934-09-26T00:00:00Z,Not Available,Not Available,1982-05-26T00:00:00Z,1996-09-11T00:00:00Z,No,Yes,Gujarat,Yes,Rajasthan,1995-02-25T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Rajasthan,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Gujarat,No,No,No
Anant Surendraray Dave,Male,1957-12-05T00:00:00Z,Gujarat,Panchmahal,2004-10-08T00:00:00Z,2019-12-04T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1984,Gujarat,No,No,No
Anil Ramesh Dave,Male,1951-11-19T00:00:00Z,Not Available,Not Available,1995-09-18T00:00:00Z,2013-11-19T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Andhra Pradesh,Bombay,Not Applicable,Yes,2010-04-30T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1976,Gujarat,No,No,Yes
Arunkumar Trivedi,Male,1939-09-04T00:00:00Z,Not Available,Not Available,1997-12-11T00:00:00Z,2001-09-04T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1965,Gujarat,No,No,No
Arvind Mohanlal Kapadia,Male,1949-03-04T00:00:00Z,Not Available,Not Available,1997-12-11T00:00:00Z,2011-03-04T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Economics,Not Available,1971,1972,Gujarat,No,No,No
Ashokkumar Joshi,Male,1961-01-24T00:00:00Z,Gujarat,Amreli,2020-03-03T00:00:00Z,2023-01-23T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,"Gujarat University, Ahmedabad",Science,"M. S. University, Baroda",1985,1986,Gujarat,No,No,Yes
Ashokkumar Laxminarayan Dave,Male,1950-12-05T00:00:00Z,Not Available,Not Available,1997-12-11T00:00:00Z,2012-12-04T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,Yes,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1976,Gujarat,No,No,No
Ashutosh Shastri,Male,1962-01-14T00:00:00Z,Not Available,Not Available,2016-04-06T00:00:00Z,2024-01-13T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,"H. A. College of Commerce, Ahmedabad.",Not Available,"Sir L.A. Shah Law College, Ahmedabad",Not Available,1985,Gujarat,No,No,No
Bela Trivedi,Female,1960-06-10T00:00:00Z,Not Available,Not Available,2011-02-17T00:00:00Z,2022-06-09T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2011-06-27T00:00:00Z,Gujarat,2016-02-09T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
B. N. Karia,Male,1960-05-26T00:00:00Z,Gujarat,Morbi,2016-04-06T00:00:00Z,2022-05-25T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Not Available,Not Available,Arts,"AMP Law College, Rajkot",1984,1984,Gujarat,No,No,No
Babulal Chandulal Patel,Male,1943-08-07T00:00:00Z,Gujarat,Ahmedabad,1990-07-21T00:00:00Z,2005-08-06T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,J & K and Ladakh,Delhi,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Not Available,Arts,Gujarat University,1967,1968,Gujarat,No,Yes,No
Bankim Mehta,Male,1950-08-18T00:00:00Z,Gujarat,Baroda,2005-06-14T00:00:00Z,2012-08-17T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Gujarat College in Ahmedabad,Science,Sir L.A. Shah Law College,1974,Not Available,Gujarat,No,No,Yes
Bansilal Kapadia,Male,1932-09-22T00:00:00Z,Not Available,Not Available,1983-09-05T00:00:00Z,1994-09-22T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Gujarat and Bombay,No,No,No
Behram Shethna,Male,1947-07-14T00:00:00Z,Not Available,Not Available,1990-11-22T00:00:00Z,2007-04-14T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,1994-10-28T00:00:00Z,Gujarat,2001-06-04T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"Sir V. T. Chokshi Law College, Surat",1970,1970,Gujarat,No,No,No
Bhagwati Prasad,Male,1949-05-13T00:00:00Z,Rajasthan,Bahadra,1996-04-06T00:00:00Z,2011-05-12T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,2008-02-07T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Jharkhand,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,"Government College, Hisar, Haryana (Punjab University, Chandigarh)",Science,"Doongar College, Bikaner, Rajasthan (Rajasthan University, Jaipur)",1972,1972,Rajasthan,No,No,Yes
Bhargav Karia,Male,1965-12-23T00:00:00Z,Not Available,Not Available,2019-03-05T00:00:00Z,2027-12-22T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,"H. L Commerce College , and L. J. Commerce College Ahmedabad",Commerce,"Gujarat University, Ahmedabad",1993,1993,Gujarat,No,No,No
Bhaskar Bhattacharya,Male,1952-09-29T00:00:00Z,Not Available,Not Available,1997-07-17T00:00:00Z,2014-09-28T00:00:00Z,No,No,Calcutta,Yes,Gujarat,2011-09-08T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Jogesh Chandra Chaudhuri Law College,Not Available,1975,West Bengal,No,No,No
Bhawani Singh,Male,1944-03-28T00:00:00Z,Not Available,Not Available,1988-12-16T00:00:00Z,2006-03-28T00:00:00Z,No,No,Himachal Pradesh,Yes,J & K and Ladakh,1996-03-22T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,J & K and Ladakh,Madhya Pradesh,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,Not Available,"S.D. College, Lahore",Not Available,"Punjab University, Department of Laws, Chandigarh",Not Available,1968,Himachal Pradesh,No,No,No
Bhupinder Nath Kirpal,Male,1937-11-08T00:00:00Z,Not Available,Not Available,1979-11-20T00:00:00Z,2002-11-08T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,Yes,1995-09-11T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"The Modern School, New Delhi","St Stephens College, Delhi University",Arts,Not Available,Not Available,Not Available,Delhi,No,No,No
Biren Vaishnav,Male,1963-05-22T00:00:00Z,New Delhi,New Delhi,2016-04-06T00:00:00Z,2025-05-21T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,"St. Xavier's College, Ahmedabad",Economics,Sir L.A.Shah College,Not Available,1987,Gujarat,No,No,No
C. L. Soni,Male,1957-03-17T00:00:00Z,Gujarat,Kalyanpura,2011-11-21T00:00:00Z,2019-03-16T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Gujarat University,Commerce,Gujarat University,1983,1984,Gujarat,No,No,No
Chaitanya Kastubprasad Buch,Male,1947-05-17T00:00:00Z,Not Available,Not Available,1997-12-11T00:00:00Z,2009-05-17T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Gujarat,No,No,No
Chinuprasad Jani,Male,1933-01-04T00:00:00Z,Not Available,Not Available,1990-06-21T00:00:00Z,1995-01-04T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Gujarat,No,No,No
Chunilal Thakker,Male,1943-11-10T00:00:00Z,Not Available,Not Available,1990-07-21T00:00:00Z,2008-11-10T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Himachal Pradesh,Bombay,Not Applicable,Yes,2004-06-07T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Economics and Political Science,"M.P. Shah Law College, Jamnagar",1967,1968,Gujarat,No,No,Yes
Devdatta Dharmadhikari,Male,1940-08-14T00:00:00Z,Maharashtra,Nagpur,1989-03-24T00:00:00Z,2005-08-13T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,Yes,2002-03-05T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Gujarat,No,No,Yes
Dawwodi Nasir,Male,1936-01-02T00:00:00Z,Not Available,Not Available,1995-01-23T00:00:00Z,1998-01-02T00:00:00Z,No,No,Gujarat,Yes,Andhra Pradesh,1995-03-23T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Gujarat,No,No,No
Daya Saran Sinha,Male,1941-03-18T00:00:00Z,Not Available,Not Available,1986-03-17T00:00:00Z,2003-03-18T00:00:00Z,No,No,Allahabad,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,University of Allahabad,Arts,University of Allahabad,1959,1962,Uttar Pradesh,No,No,No
Deepak Kantilal Trivedi,Male,1943-03-04T00:00:00Z,Gujarat,Rajkot,1994-01-17T00:00:00Z,2005-03-03T00:00:00Z,No,No,Gujarat,Yes,Bombay,1994-02-04T00:00:00Z,Gujarat,2001-09-11T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,H. K. Arts College,Not Available,Sir L.A. Shah College,Not Available,1973,Gujarat,No,No,No
Dhiren Mehta,Male,1948-12-02T00:00:00Z,Gujarat,Bhavnagar,2000-09-18T00:00:00Z,2010-12-02T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,"Bhavan's College, Bombay",Arts,"M. S. University, Vadodara",1974,1974,Gujarat,No,No,Yes
Dhiren Karia,Male,1945-11-28T00:00:00Z,Not Available,Not Available,1990-11-22T00:00:00Z,1997-11-28T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,Gujarat,No,No,No
Dhirendra Hiralal Waghela,Male,1954-08-11T00:00:00Z,Gujarat,Rajkot,1999-09-17T00:00:00Z,2016-08-11T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Karnataka,Odisha,Bombay,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Shri Swaminarayan Gurukul, Rajkot",Commerce,"Shri A. M. P. Law College, Rajkot",1974,1975,Gujarat,No,No,Yes
Dhirubhai Naranbhai Patel,Male,1960-03-13T00:00:00Z,Not Available,Not Available,2004-03-07T00:00:00Z,2022-03-12T00:00:00Z,No,No,Gujarat,Yes,Jharkhand,2009-02-03T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Jharkhand,Delhi,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,"M.G..Science College, Ahmedabad",Science,"Sir L.A. Shah Law College, Ahmedabad",1984,1984,Gujarat,No,Yes,Yes
Dinesh Chandra Srivastava,Male,1939-08-26T00:00:00Z,Not Available,Not Available,1995-03-15T00:00:00Z,2001-08-26T00:00:00Z,No,No,Allahabad,Yes,Gujarat,1997-12-26T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Dineshchandra Pravinrai Buch,Male,1942-08-22T00:00:00Z,Not Available,Not Available,1999-09-17T00:00:00Z,2004-08-22T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"Bahauddin College, Junagadh",Science,"A.M.P. Law College, Rajkot",1965,1966,Gujarat,No,No,No
G. B. Shah,Male,1954-10-14T00:00:00Z,Gujarat,Vadodara,2011-02-17T00:00:00Z,2016-10-13T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Saurashtra University,Not Available,Sir L.A. Shah Law College,Not Available,1979,Gujarat,No,No,No
G. S. Singhvi,Male,1948-12-12T00:00:00Z,Rajasthan,Jodhpur,1990-07-21T00:00:00Z,2013-12-12T00:00:00Z,No,No,Rajasthan,Yes,Punjab and Haryana,1994-04-28T00:00:00Z,Gujarat,2005-02-28T00:00:00Z,Not Applicable,NA,Yes,Andhra Pradesh,Not Applicable,Not Applicable,Yes,2007-11-12T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Jodhpur University,Science,Rajasthan University,1971,1971,Rajasthan,No,No,No
G. R.Udhwani,Male,1961-11-25T00:00:00Z,Gujarat,Ahmedabad,2012-11-12T00:00:00Z,2020-12-05T00:00:00Z,Yes,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"Navgujarat Mahavidhyalaya, Ahmedabad",Not Available,"Sir L.A. Shah Law College, Ahmedabad",1986,1987,Gujarat,No,No,No
Gita Gopi,Female,1966-03-24T00:00:00Z,Gujarat,Navsari,2020-03-03T00:00:00Z,2028-03-23T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,Not Available,"Sir K.P. College of Commerce, Surat",Commerce,"Dinshaw Daboo Law College, Navsari.",Not Available,1993,Gujarat,No,No,Yes
Gurudas Kamat,Male,1935-01-05T00:00:00Z,Not Available,Not Available,1983-11-29T00:00:00Z,1997-01-05T00:00:00Z,No,No,Bombay,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,1960,1962,Maharashtra,No,No,No
Harivada Mehta,Male,1941-10-13T00:00:00Z,Not Available,Not Available,1999-12-27T00:00:00Z,2003-10-13T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,City Law College,1964,1965,Gujarat,No,No,No
Harivadan Shelat,Male,1939-03-02T00:00:00Z,Not Available,Not Available,1995-09-18T00:00:00Z,2001-03-02T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Gujarat,No,No,No
Harjivan Kantilal Rathod,Male,1949-09-15T00:00:00Z,Gujarat,Moti Dhari,1999-09-17T00:00:00Z,2012-09-15T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Gujarat University,Arts,Not Available,Not Available,1975,Gujarat,No,No,Yes
Harsha Devani,Female,1958-03-27T00:00:00Z,Gujarat,"Kunkavav, Amreli District",2004-10-08T00:00:00Z,2020-03-26T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"Prakash Higher Secondary School, Ahmedabad; Convent Little Flower School, Dibrugarh (Assam); and Loreto Convent from Ranchi (Bihar).","M.G. Science Institute, Ahmedabad",Microbiology,"Sir L.A. Shah Law College, Ahmedabad",Not Available,1992,Gujarat,No,Yes,No
Harshvadan B Antani,Male,1949-06-30T00:00:00Z,Not Available,Not Available,2005-06-14T00:00:00Z,2011-06-29T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Gujarat University,Arts,Gujarat University,Not Available,Not Available,Gujarat,No,No,No
Hemant Laxman Gokhale,Male,1949-03-10T00:00:00Z,Gujarat,Not Available,1994-01-20T00:00:00Z,2011-03-10T00:00:00Z,No,No,Bombay,Yes,Gujarat,1994-02-04T00:00:00Z,Bombay,1999-02-24T00:00:00Z,Not Applicable,NA,Yes,Allahabad,Madras,Not Applicable,Yes,2010-04-30T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,University of Bombay,Arts,"Government Law College, Bombay",Not Available,1973,Maharashtra,No,Yes,Yes
Ilesh Jashvantrai Vora,Male,1965-08-18T00:00:00Z,Gujarat,Jamnagar,2020-03-03T00:00:00Z,2027-08-17T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,Saurashtra University,Commerce,Saurashtra University,Not Available,Not Available,Gujarat,No,No,Yes
