Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Brijesh Sethi,Male,1955-11-30T00:00:00Z,Delhi,Delhi,2019-05-27T00:00:00Z,2017-11-29T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA","St. Xavier's, Kanpur","Christ Church College, Kanpur",Not Available,University of Delhi,1982,"NA","NA",No,No,No
A.K. Chawla,Male,1958-10-20T00:00:00Z,Haryana,Ambala,2016-11-08T00:00:00Z,2020-10-19T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Kendriya Vidyalaya,Not Available,Science,Kurukshetra University,1982,Not Available,Not Available,No,No,No
Sangita Dhingra Sehgal,Female,1958-06-20T00:00:00Z,Chandigarh,Chandigarh,2014-12-15T00:00:00Z,2020-05-30T00:00:00Z,No,Yes,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",Not Available,Not Available,Not Available,University of Delhi,1981,"NA","NA",No,Yes,Yes
Inder Singh Mehta,Male,1958-04-06T00:00:00Z,Himachal Pradesh,"Village Lippa, Tehsil Moorang, District Kinnaur",2014-12-15T00:00:00Z,2020-04-05T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Vishesh Kendriya Vidyalaya, Janakpuri, Delhi","Hans Raj College, University of Delhi",Not Available,University of Delhi,1982,1982,Delhi,No,No,No
G. S. Sistani,Male,1958-03-11T00:00:00Z,Not Available,Not Available,2006-05-29T00:00:00Z,2020-03-10T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,Yes,"Frank Anthony Public School, New Delhi","Hindu College, University of Delhi",Not Available,Not Available,1982,1982,Delhi,No,No,No
Dr. S. Muralidhar,Male,1961-08-08T00:00:00Z,Not Available,Not Available,2006-05-29T00:00:00Z,2023-08-07T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,2020-03-06T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Orissa,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,Not Available,"Vivekananda College, Chennai",Science (Chemistry),University of Madras,Not Available,1984,Madras,No,No,Yes
Chander Shekhar,Male,1958-01-26T00:00:00Z,Himachal Pradesh,"Hasole (Chokath), Tehsil Dehra, District Kangra,",2016-11-08T00:00:00Z,2020-01-25T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Harcourt Butler Sr. Secondary School, New Delhi",University of Delhi,Commerce,University of Delhi,Not Available,1982,Delhi,No,No,No
R.K. Gauba,Male,1957-12-04T00:00:00Z,Not Available,Not Available,2014-12-15T00:00:00Z,2019-12-03T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA","""mainly from"" Kendriya Vidyalaya",Osmania University,Not Available,Jabalpur University,Not Available,"NA","NA",No,No,No
Sunil Gaur,Male,1957-08-23T00:00:00Z,Not Available,Not Available,2008-04-11T00:00:00Z,2019-08-22T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Vinod Goel,Male,1957-08-07T00:00:00Z,Haryana,Hassanpur,2016-11-08T00:00:00Z,2019-08-06T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Government High School, Hassanpur","Vaish College, Maharishi Dayanand Univeristy, Rohtak",Commerce,Panjab University,1980,1982,Punjab & Haryana,No,No,No
A.K. Pathak,Male,1957-07-11T00:00:00Z,Not Available,Not Available,2009-05-14T00:00:00Z,2019-07-10T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1980,Delhi,No,No,No
Rajendra Menon,Male,1957-06-07T00:00:00Z,Not Available,Not Available,2002-04-01T00:00:00Z,2019-06-06T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Delhi,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,No,Not Available,"Govt. Science College, Jabalpur under Rani Durgawati University (Jabalpur)",Science,NSE Law College (Jabalpur),1981,Not Available,Not Available,No,No,No
S. Ravindra Bhat,Male,1958-10-21T00:00:00Z,Karnataka,Mysore,2004-07-16T00:00:00Z,2020-10-20T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Rajasthan,Not Applicable,Not Applicable,Yes,2019-09-23T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,"Central School, Faridabad","Hindu College, University of Delhi",Arts (English Literature),University of Delhi,1982,1982,Delhi,No,No,No
Valmiki J Mehta,Male,1959-06-06T00:00:00Z,Maharashtra,Mumbai,2009-04-15T00:00:00Z,2019-03-01T00:00:00Z,Yes,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,"Kendriya Vidyalaya, Vishakhapatnam","Sri Venkateshwara College, Delhi University",Commerce,University of Delhi,Not Available,1982,Delhi,No,No,No
Sanjiv Khanna,Male,1960-05-14T00:00:00Z,Not Available,Not Available,2005-06-24T00:00:00Z,2022-05-13T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,Yes,2019-01-18T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Delhi University,Not Available,Delhi University,Not Available,1983,Delhi,No,No,No
Pratibha Rani,Female,1956-08-25T00:00:00Z,Not Available,Not Available,2011-10-17T00:00:00Z,2018-08-24T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Not Available,"Lady Shri Ram College, Delhi University",Not Available,Delhi University,1978,"NA","NA",No,No,No
P.S. Teji,Male,1956-08-14T00:00:00Z,Punjab,Not Available,2014-12-15T00:00:00Z,2018-08-13T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Not Available,Punjab University,Not Available,1983,Not Available,No,Yes,No
Gita Mittal,Female,1958-12-09T00:00:00Z,Not Available,Not Available,2004-07-16T00:00:00Z,2020-12-08T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,J & K and Ladakh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,Lady Irwin Higher Secondary School,"Lady Shri Ram College, Delhi University",Arts (Economics),Delhi University,1981,Not Available,Not Available,No,No,No
S.P. Garg,Male,1956-06-15T00:00:00Z,Punjab,"Maur, District Bhatinda",2011-10-17T00:00:00Z,2018-06-14T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"S.S.D High School, Maur","Rajindera Government College, Bathinda",Commerce,"Panjab University, Chandigarh",1979,1979,Punjab & Haryana,No,Yes,Yes
Deepa Sharma,Female,1956-05-28T00:00:00Z,Not Available,Not Available,2013-04-17T00:00:00Z,2018-05-27T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Not Available,Not Available,Science,Delhi University,1978,"NA","NA",No,No,No
Ashutosh Kumar,Male,1966-10-01T00:00:00Z,Not Available,Not Available,2014-05-15T00:00:00Z,2028-09-30T00:00:00Z,No,No,Patna,Yes,Delhi,2015-01-07T00:00:00Z,Patna,2017-11-21T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"St. Michaels' High School, Patna","St. Stephens' College, Delhi University",Not Available,Delhi University,Not Available,1991,Not Available,No,No,No
Indermeet Kaur,Female,1956-03-22T00:00:00Z,Not Available,Not Available,2009-05-14T00:00:00Z,2018-03-21T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Mater Dei Covent School, New Delhi","Lady Shri Ram College, University of Delhi",Psychology,Delhi University,Not Available,1984,Delhi,No,No,Yes
G. Rohini,Female,1955-04-14T00:00:00Z,Andhra Pradesh,Vishakhapatnam,2001-06-25T00:00:00Z,2017-04-13T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Delhi,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Osmania University,Science,"College of Law, Andhra University, Visakhapatnam",Not Available,1980,Not Available,No,No,No
Indira Banerjee,Female,1957-09-24T00:00:00Z,Not Available,Not Available,2002-02-05T00:00:00Z,2022-09-23T00:00:00Z,No,No,Calcutta,Yes,Delhi,2015-08-08T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Madras,Not Applicable,Not Applicable,Yes,2018-08-07T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,"Loreto House, Calcutta",Presidency College,History,Calcutta University College of Law,Not Available,1985,Not Available,No,No,No
Pradeep Nandrajog,Male,1958-02-24T00:00:00Z,Not Available,Not Available,2002-12-20T00:00:00Z,2020-02-23T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Rajasthan,Bombay,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Delhi University,Not Available,Delhi University,1981,1981,Delhi,No,No,No
