Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Arvind Srivastava,Male,1962-04-04T00:00:00Z,Uttar Pradesh,Varanas,2019-12-09T00:00:00Z,2024-04-03T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1985,Uttar Pradesh,No,No,No
Ashok Kumar Prasad,Male,1939-04-10T00:00:00Z,NA,NA,1997-10-16T00:00:00Z,2001-04-10T00:00:00Z,NA,No,Patna,Yes,Jharkhand,2000-11-15T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No
Ashok Kumar Verma,Male,NA,NA,NA,1999-12-16T00:00:00Z,2004-01-28T00:00:00Z,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashoke Kumar Prasad,Male,1939-04-10T00:00:00Z,NA,NA,1997-10-16T00:00:00Z,2001-04-10T00:00:00Z,No,No,Patna,Yes,Jharkhand,2000-11-15T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,NA,No,Yes,No
Ashutosh Kumar,Male,1966-10-01T00:00:00Z,Bihar,NA,2014-05-15T00:00:00Z,2028-09-30T00:00:00Z,No,No,Patna,Yes,Delhi,2015-01-07T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,St. Micheal's High School,"St. Stephens' College, Delhi University",NA,"Campus law Centre, Delhi University",NA,1991,Bihar,No,No,No
Ashwani Kumar Singh,Male,1960-11-01T00:00:00Z,Bihar,Gaya,2011-06-20T00:00:00Z,2022-10-31T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,NA,No,No,No,No,No,Zila School,Gaya College,Arts (History),"A.M.College, Gaya",NA,1985,Bihar,No,No,No
Asok Kumar Ganguly,Male,1947-02-03T00:00:00Z,West Bengal,NA,1994-01-10T00:00:00Z,2012-02-02T00:00:00Z,No,No,Calcutta,Yes,Patna,1994-04-04T00:00:00Z,Calcutta,2000-08-01T00:00:00Z,NA,NA,Yes,Orissa,Madras,NA,Yes,2008-12-17T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,Kidderpore Academy,University of Calcutta,English,University of Calcutta,1970,1971,West Bengal,No,Yes,No
B.K. Jha,Male,NA,NA,NA,2002-03-01T00:00:00Z,2005-02-01T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
B.L. Yadav,Male,1934-04-05T00:00:00Z,NA,NA,1984-05-24T00:00:00Z,1996-04-05T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,NA,NA,NA,1958,NA,No,No,No
B.M. Lal,Male,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B.N. Singh ""Neelam""",Male,NA,NA,NA,1994-03-16T00:00:00Z,2001-02-10T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barin Ghosh,Male,1952-06-05T00:00:00Z,NA,NA,1995-07-14T00:00:00Z,2018-08-05T00:00:00Z,No,No,Calcutta,Yes,Patna,2005-01-07T00:00:00Z,J&K and Ladakh,2008-12-24T00:00:00Z,NA,NA,Yes,J&K and Ladakh,Sikkim,Uttarakhand,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,Commerce,NA,NA,1978,West Bengal,No,No,No
Bharat Prasad Sharma,Male,NA,NA,NA,1996-05-09T00:00:00Z,2000-01-23T00:00:00Z,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bimal Chandra Basak,Male,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Binod Kumar Roy,Male,1944-12-26T00:00:00Z,Bihar,NA,1988-10-31T00:00:00Z,2006-12-26T00:00:00Z,No,No,Patna,Yes,Allahabad,1994-04-28T00:00:00Z,NA,NA,NA,NA,Yes,Punjab and Haryana,Gawahati,Sikkim,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,"Patna College, Patna University",Arts (Political Science),Magadh University,NA,1968,Bihar,No,Yes,No
Binod Kumar Roy,Male,1944-12-26T00:00:00Z,NA,NA,1988-10-31T00:00:00Z,2006-12-26T00:00:00Z,No,No,Patna,Yes,Allahabad,1994-04-28T00:00:00Z,NA,NA,NA,NA,Yes,Punjab and Haryana,Gawahati,Sikkim,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,Patna College,Arts,Magadh University,NA,1968,Bihar,NA,NA,No
Birendra Kumar,Male,1963-05-23T00:00:00Z,Bihar,NA,2016-11-16T00:00:00Z,2025-05-22T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,Patna Law College,1986,NA,Bihar,No,No,No
Birendra Prasad Verma,Male,1955-01-17T00:00:00Z,BIhar,NA,2010-02-18T00:00:00Z,2017-01-16T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,No,No,No,No,NA,Patna University,B.Ed.,Patna University,NA,1979,Bihar,No,Yes,No
Biseshwar Prasad Singh,Male,1942-07-09T00:00:00Z,NA,NA,1987-03-09T00:00:00Z,2007-07-09T00:00:00Z,No,No,Patna,Yes,Karnataka,1990-04-09T00:00:00Z,Patna,1991-09-09T00:00:00Z,NA,NA,Yes,Bombay,NA,NA,Yes,2001-12-14T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,Arts,NA,NA,1963,NA,No,No,No
Bisheshwar Prasad Singh,Male,1942-07-09T00:00:00Z,NA,NA,1987-03-09T00:00:00Z,2007-07-08T00:00:00Z,No,No,Patna,Yes,Karnataka,1990-04-09T00:00:00Z,Patna,1991-09-09T00:00:00Z,NA,NA,Yes,Bombay,NA,NA,Yes,2001-12-14T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,"St. Xavier's School, Patna and St. Columbia's School, New Delhi","Hindu College, Delhi University",Arts,Delhi University,1963,1963,NA,No,No,No
Bishwanath Agrawal,Male,1944-10-15T00:00:00Z,NA,NA,1986-11-17T00:00:00Z,2009-10-15T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,Orissa,NA,NA,Yes,2000-10-19T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,Arts,NA,NA,1966,Bihar,No,No,No
Biswanath Agrawal,Male,1994-10-15T00:00:00Z,NA,NA,1986-11-17T00:00:00Z,2009-10-15T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,Orissa,NA,NA,Yes,2000-10-19T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1966,Bihar,No,No,No
Braj Nandan Prasad Singh,Male,NA,NA,NA,2001-07-01T00:00:00Z,2008-04-08T00:00:00Z,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.M. Prasad,Male,NA,NA,NA,2003-03-24T00:00:00Z,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Chakradhari Sharan Singh,Male,1963-01-20T00:00:00Z,NA,NA,2012-04-05T00:00:00Z,2025-01-19T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,No,No,No,No,NA,NA,NA,"Campus law Centre, Delhi University",NA,1990,NA,No,No,No
Chandra Mohan Prasad,Male,1949-03-01T00:00:00Z,NA,NA,2003-03-24T00:00:00Z,2011-03-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Chandramauli Kumar Prasad,Male,1949-07-15T00:00:00Z,Bihar,Patna,1994-11-08T00:00:00Z,2014-07-14T00:00:00Z,No,No,Patna,Yes,Madhya Pradesh,1994-11-21T00:00:00Z,Patna,2001-09-06T00:00:00Z,NA,NA,Yes,Allahabad,NA,NA,NA,NA,Bar,No,Yes,Yes,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1973,Bihar,NA,NA,No
D.P.S. Choudhary,Male,NA,NA,NA,1998-12-29T00:00:00Z,2002-03-28T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Daljeet Singh Dhaliwal,Male,NA,NA,NA,1994-07-21T00:00:00Z,1998-07-22T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Deoki Nandan Prasad,Male,1941-08-01T00:00:00Z,NA,NA,1998-12-01T00:00:00Z,NA,NA,NA,Patna,Yes,Jharkhand,2000-11-15T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Service,Yes,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No
Devinder Pratap Wadhwa,Male,1935-05-05T00:00:00Z,NA,NA,1983-08-12T00:00:00Z,2000-05-05T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,1997-03-21T00:00:00Z,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,Science,NA,NA,1962,NA,No,No,No
Dharnidhar Jha,Male,1952-09-07T00:00:00Z,Bihar,NA,2006-11-06T00:00:00Z,2015-09-07T00:00:00Z,No,No,Patna,Yes,Allahabad,2011-12-09T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1980,Bihar,No,No,No
Dinesh Kumar Singh,Male,1958-10-03T00:00:00Z,BIhar,Chapra,2010-02-18T00:00:00Z,2020-10-02T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,No,No,No,No,NA,Bihar University,NA,Patna University,NA,1986,Bihar,No,Yes,No
Dipak Misra,Male,1953-10-03T00:00:00Z,Odisha,NA,1996-01-17T00:00:00Z,2018-10-02T00:00:00Z,No,No,Orissa,Yes,Madhya Pradesh,1997-03-03T00:00:00Z,NA,NA,NA,NA,Yes,Patna,Delhi,NA,Yes,2011-10-10T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1977,Orissa,NA,NA,NA
Dr. Ravi Ranjan,Male,NA,NA,NA,2008-07-14T00:00:00Z,2022-12-19T00:00:00Z,No,No,Patna,Yes,Punjab & Haryana HC,2018-11-10T00:00:00Z,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
G.S. Chaube,Male,NA,NA,NA,1996-05-09T00:00:00Z,2000-07-20T00:00:00Z,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghanshyam Prasad,Male,1947-01-28T00:00:00Z,NA,NA,2005-01-24T00:00:00Z,2009-01-28T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Science,NA,NA,NA,NA,No,No,No
Gopal Ballav Patnaik,Male,1937-12-19T00:00:00Z,Odisha,NA,1983-06-01T00:00:00Z,2002-12-19T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,1995-09-11T00:00:00Z,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,Science,NA,NA,1962,Orissa,No,No,No
Gopal Prasad,Male,1954-07-06T00:00:00Z,Bihar,NA,2010-03-15T00:00:00Z,2016-07-06T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Yes,No
Gopi Chand Bharuka,Male,1941-06-15T00:00:00Z,NA,NA,1994-06-13T00:00:00Z,2003-06-16T00:00:00Z,NA,No,Patna,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Bar,NA,Yes,Yes,NA,No,No,No,No,No,NA,NA,NA,Ranchi University,NA,1968,Bihar,No,NA,Yes
Gurusharan Sharma,Male,1942-01-15T00:00:00Z,Bihar,Pandarak,1992-10-19T00:00:00Z,2004-01-15T00:00:00Z,No,No,Patna,Yes,Jharkhand,2000-11-15T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,"Punyark Vidya Mandir, Pandarak",Patna University,Master's in Political Science,NA,1965,1966,Bihar,No,Yes,NA
Gyan Sudha Mishra,Female,1949-04-28T00:00:00Z,NA,NA,1994-03-16T00:00:00Z,2014-04-27T00:00:00Z,No,No,Patna,Yes,Rajasthan,1994-04-21T00:00:00Z,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,Yes,2010-04-30T00:00:00Z,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,Patna University,Political Science,Patna University,NA,1972,Bihar,No,Yes,No
Hemant Kumar Srivastava,Male,1959-02-02T00:00:00Z,Uttar Pradesh,Allahabad,2010-08-12T00:00:00Z,2021-02-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Allahabad University,Arts,Allahabad University,1980,1982,Uttar Pradesh,No,No,No
I.P. Singh,Male,NA,NA,NA,1990-07-10T00:00:00Z,2007-09-01T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Iqbal Ahmed Ansari,Male,1954-10-29T00:00:00Z,Assam,Tejpur,2002-03-04T00:00:00Z,2016-10-28T00:00:00Z,No,No,Guahati,Yes,Patna,2013-11-11T00:00:00Z,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"Darrang College, Tezpur",Science,Tezpur Law College,NA,1978,Assam,No,No,No
J.N. Bhatt,Male,1945-10-16T00:00:00Z,Gujarat,Jamnagar,1990-06-21T00:00:00Z,2007-10-16T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Service,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,NA,NA,NA,NA,NA,1968,Gujrat,No,Yes,Yes
J.N. Dubey,Male,1937-07-15T00:00:00Z,NA,NA,1984-05-24T00:00:00Z,1999-07-15T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1966,NA,No,No,No
Jacob Benjamin Koshy,Male,1947-05-13T00:00:00Z,Kerala,NA,1996-01-17T00:00:00Z,2009-05-12T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,Yes,No,NA,NA,Science,NA,NA,1968,Kerala,No,No,Yes
Jayanandan Singh,Male,1952-09-30T00:00:00Z,NA,NA,2006-10-09T00:00:00Z,2014-09-30T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,NA,NA,NA,1976,Bihar,No,Yes,No
Jitendra Mohan Sharma,Male,1956-07-02T00:00:00Z,Bihar,Gaya,2014-04-21T00:00:00Z,2018-07-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Raj Kumari Devi High School, Sindauri Konch, Gaya","Magadh University, Bodh Gaya",Science,"Magadh University, Bodh Gaya",NA,1983,Bihar,No,No,No
Jyoti Saran,Male,1957-08-19T00:00:00Z,NA,NA,2009-06-13T00:00:00Z,2019-08-18T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,Yes,No,NA,Delhi University,NA,Patna University,NA,1986,Bihar,No,No,No
Kishore Kumar Mandal,Male,1956-01-22T00:00:00Z,Bihar,Madhepura,2007-07-10T00:00:00Z,2018-01-21T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,No,No,No,No,NA,"Patna College, Patna",NA,"Patna Law College, Patna University",NA,1980,Bihar,No,No,No
Konduswami Venkataswami,Male,1934-09-19T00:00:00Z,NA,NA,1983-07-24T00:00:00Z,1999-09-18T00:00:00Z,No,No,Madras,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,1995-03-06T00:00:00Z,Bar,No,Yes,No,NA,Yes,Yes,No,No,No,"Swathantra High School, Coimbatore",Vivekananda College,NA,Madras Law College,NA,1959,Tamil Nadu,No,No,No
