Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
AMJAD AHTESHAM SAYED,Male,1961-01-21T00:00:00Z,NA,NA,2007-04-11T00:00:00Z,2023-01-20T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,Bombay University,1984,NA,Maharashtra,No,No,No
Anil Bhalchandra Naik,Male,1943-10-27T00:00:00Z,NA,NA,2001-01-22T00:00:00Z,2005-10-27T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1970,Maharashtra & Goa,No,No,No
Anil Yashwantrao Sakhare,Male,1954-05-26T00:00:00Z,NA,NA,1997-05-10T00:00:00Z,NA,NA,NA,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,"Rajaram College,Kolhapur",NA,Shahaji Law College,NA,1976,Maharashtra & Goa,No,No,No
ANUJA PRABHUDESSAI,Female,1962-02-08T00:00:00Z,NA,NA,2014-03-03T00:00:00Z,2024-02-07T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Arts,NA,NA,1985,NA,No,No,No
Arvind Balkrishna Palkar,Male,1941-06-14T00:00:00Z,NA,NA,1997-06-09T00:00:00Z,2003-06-14T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,1967,Maharashtra & Goa,No,No,No
Avinash Gunwant Gharote,Male,1963-05-17T00:00:00Z,NA,NA,2019-08-23T00:00:00Z,2025-05-16T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,NA,NA,1986,NA,No,No,No
Ayyampalayam Somasundaram Venkatachalamoorthy,Male,1943-01-08T00:00:00Z,NA,NA,1994-10-17T00:00:00Z,2005-01-08T00:00:00Z,No,No,Tamil Nadu,Yes,Bombay,1994-11-30T00:00:00Z,Kerela,1997-10-31T00:00:00Z,Madras,1999-12-13T00:00:00Z,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1964,Tamil Nadu,No,Yes,No
B. U. DEBADWAR,Male,1959-06-17T00:00:00Z,NA,NA,2019-12-05T00:00:00Z,2021-06-16T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,"People's College, Nanded",Commerce,"Law College, Nanded",NA,1985,Maharastra & Goa,No,No,No
B.P. COLABAWALLA,Male,1967-12-16T00:00:00Z,NA,NA,2014-01-06T00:00:00Z,2029-12-15T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"Cathedral & John Connon School, Mumbai","K.C. College, Mumbai",Arts,K.C. Law College,1993,1993,Maharashtra & Goa,No,No,No
Bhalchandra Bapusaheb Vagyani,Male,1942-06-02T00:00:00Z,NA,NA,1997-06-09T00:00:00Z,2004-06-02T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,1996,Maharashtra & Goa,No,No,No
BHARATI DANGRE,Female,1968-05-10T00:00:00Z,NA,NA,2017-06-05T00:00:00Z,2030-05-09T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,"Dr. Babasaheb Ambedkar College of Law, Nagpur",1990,1990,NA,No,No,Yes
C.V. BHADANG,Male,1960-11-05T00:00:00Z,Maharashtra,Khamgaon (District Buldhana),2014-03-03T00:00:00Z,2022-11-04T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"G.S. College of Commerce, Science and Arts, Khamgaon",Science,Nagpur University,NA,1984,Maharashtra & Goa,No,No,No
D. S. NAIDU,Male,1962-06-19T00:00:00Z,NA,NA,2013-09-21T00:00:00Z,2024-06-18T00:00:00Z,No,No,Andhra Pradesh,Yes,Kerala,2014-06-30T00:00:00Z,Bombay,2019-03-20T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,Yes,Yes,No,NA,"Andhra University, Vishakapatnam",NA,"Sri Venkateswara University, Tirupathi",1997,1997,Andhra Pradesh,No,No,No
D.D. SINHA,Male,1950-12-24T00:00:00Z,NA,NA,1996-04-15T00:00:00Z,2012-12-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,Nagpur University,NA,1974,Maharashtra & Goa,No,No,No
D.G. KARNIK,Male,1950-05-10T00:00:00Z,NA,NA,2001-10-12T00:00:00Z,2012-05-09T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"B.S.C.,LL.B",NA,Pune University,NA,1972,Maharashtra & Goa,No,No,No
D.G.DESHPANDE,Male,1945-06-28T00:00:00Z,NA,NA,1996-03-11T00:00:00Z,2007-06-28T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,1969,Maharashtra & Goa,No,No,No
D.K. DESHMUKH,Male,1950-03-30T00:00:00Z,NA,NA,1998-04-12T00:00:00Z,2012-03-29T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1973,Maharashtra & Goa,No,No,No
Dhananjaya Chandrachud,Male,1959-11-11T00:00:00Z,NA,NA,2000-03-29T00:00:00Z,2024-11-10T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Allahabad,NA,NA,Yes,2016-05-13T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,Cathedral (Mumbai)& St.Columbia (Delhi),St. Stephen's College,Economics & Mathematics,"Faculty of Law, Delhi",1982,NA,Maharashtra & Goa,Yes,No,Yes
Dinkar Shankarrao Zoting,Male,1944-11-24T00:00:00Z,NA,NA,1999-09-27T00:00:00Z,2006-11-24T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1970,Maharashtra & Goa,No,No,No
DIPANKAR DATTA,Male,1965-02-09T00:00:00Z,NA,NA,2006-06-22T00:00:00Z,2027-02-08T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,Yes,Bombay,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1989,Calcutta,No,No,No
F.I.REBELLO,Male,1949-07-31T00:00:00Z,NA,NA,1996-04-15T00:00:00Z,NA,NA,NA,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,Science,"GLC, Mumbai",NA,1973,Maharashtra & Goa,No,No,No
G.S. KULKARNI,Male,1968-06-24T00:00:00Z,NA,NA,2014-01-06T00:00:00Z,2030-06-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1992,Maharashtra & Goa,No,No,No
GAUTAM SHIRISH PATEL,Male,1962-04-26T00:00:00Z,Maharashtra,Mumbai,2013-06-21T00:00:00Z,2024-04-25T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,St. Xavier's College,Arts,Government Law College,NA,NA,Maharashtra & Goa,No,No,No
Hemant Laxman Gokhale,Male,1949-03-10T00:00:00Z,NA,NA,1994-01-20T00:00:00Z,2014-03-09T00:00:00Z,No,No,Bombay,Yes,Gujarat,1994-03-04T00:00:00Z,Bombay,1999-02-25T00:00:00Z,NA,NA,Yes,Madras,Allahabad,NA,Yes,2010-04-30T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,"Government Law College, Bombay",NA,1973,Maharashtra & Goa,No,No,No
J.H. BHATIA,Male,1950-03-07T00:00:00Z,NA,NA,2005-06-22T00:00:00Z,2012-03-06T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Khalsa High School,Peoples College Nanded,Commerce,"Law College, Nanded",1973,1973,Maharashtra & Goa,No,No,Yes
J.P. DEVADHAR,Male,1951-04-08T00:00:00Z,NA,NA,2001-10-12T00:00:00Z,2013-04-07T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"Ankola,Dist.North Kanara",Karnataka University,Science,Mumbai University,NA,1977,Maharashtra & Goa,No,No,Yes
Jai Narayan Patel,Male,1950-10-05T00:00:00Z,NA,NA,1996-03-11T00:00:00Z,2012-10-05T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Calcutta,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1974,Maharashtra & Goa,No,Yes,No
Jayant Govind Chitre,Male,1942-01-21T00:00:00Z,NA,NA,1994-01-20T00:00:00Z,2004-01-20T00:00:00Z,No,No,Bombay,Yes,Madhya Pradesh,1994-02-08T00:00:00Z,Bombay,2001-08-20T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Commerce,NA,NA,1964,NA,No,No,No
Jayapal Amritrao Patil,Male,1941-12-26T00:00:00Z,NA,NA,1997-06-09T00:00:00Z,2003-12-26T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,1965,Maharashtra & Goa,No,No,No
K.R. SHRIRAM,Male,1963-09-28T00:00:00Z,Maharashtra,Mumbai,2013-06-21T00:00:00Z,2025-09-27T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,Mumbai University,Commerce,Mumbai University,NA,1986,Maharashtra & Goa,Yes,No,Yes
Kailashchand Uttamchand Chandiwal,Male,1952-05-07T00:00:00Z,Aurangabad,NA,2008-04-16T00:00:00Z,2014-05-06T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Aurangabad Govt College,Science,M.P. Law College,1976,1976,Maharashtra & Goa,No,No,No
KAMALKISHOR KAPOORCHANDJI TATED,Male,1959-09-19T00:00:00Z,Maharashtra,Kingaon Jattoo,2008-07-18T00:00:00Z,2021-09-18T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,Lala Lajpatrai College,Commerce,Government Law College,1983,1983,Maharashtra,No,No,No
Katy Keki Baam,Female,1940-12-15T00:00:00Z,NA,NA,1994-10-06T00:00:00Z,2002-11-15T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1964,Maharashtra & Goa,No,No,No
Kishor Jayram Rohee,Male,1947-01-06T00:00:00Z,NA,NA,2003-08-29T00:00:00Z,2009-01-06T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,Maharashtra & Goa,No,No,Yes
M. G. SEWLIKAR,Male,1960-09-21T00:00:00Z,NA,NA,2019-12-05T00:00:00Z,2022-09-20T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"Modern College of Arts, Science and Commerce, Pune",Commerce,"I.L.S. Law College, Pune",NA,NA,NA,No,No,No
M. N. JADHAV,Male,1969-08-14T00:00:00Z,Maharashtra,Mumbai,2019-08-23T00:00:00Z,2031-08-13T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"St. Teresa's High School, Charni Road, Mumbai","St. Xavier's College, Mumbai",Science (Life Science and Bio-Chemistry),"Government Law College, Mumbai",1996,1998,NA,No,No,Yes
M. S. JAWALKAR,Female,1964-05-26T00:00:00Z,NA,NA,2019-12-05T00:00:00Z,2026-05-25T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Nagpur,NA,Integrated Law,"Dr. Babasaheb Ambedkar College of Law, Nagpur",1989,1989,Maharastra & Goa,No,Yes,Yes
M. S. KARNIK,Male,1969-02-10T00:00:00Z,Maharashtra,Nashik,2016-03-17T00:00:00Z,2031-02-09T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,Pune University,1991,1991,Maharashtra & Goa,No,No,No
M.N. GILANI,Male,1951-01-26T00:00:00Z,Maharashtra,Sayatkharda,2011-03-17T00:00:00Z,2013-01-25T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Ghatanji, Yavatmal",Amolakchand College,Science,"Uni college of law, Nagpur",NA,1975,Maharashtra & Goa,No,No,No
M.S. SONAK,Male,1964-11-28T00:00:00Z,NA,NA,2013-06-21T00:00:00Z,2026-11-27T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,"Don Bosco High School, Panaji",Dhempe College of Arts & Science,Science,"M. S. College of Law, Panaji",NA,1988,Maharashtra & Goa,No,No,No
MADHAV. J. JAMDAR,Male,1967-01-13T00:00:00Z,NA,NA,2020-01-07T00:00:00Z,2029-01-12T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1991,NA,No,No,No
MANGESH S. PATIL,Male,1963-07-27T00:00:00Z,NA,NA,2017-06-05T00:00:00Z,2025-07-26T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Bhonsla Military School, Nashik",NA,Commerce,"I.L.S. Law College, Pune",NA,1987,NA,No,No,Yes
MANISH PITALE,Male,1970-09-11T00:00:00Z,Maharashtra,Nagpur,2017-06-05T00:00:00Z,2032-09-10T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,"Hindu College, University of Delhi",Science,University of Delhi,NA,1995,NA,No,No,No
Maroti Ganpati Gaikwad,Male,1945-10-24T00:00:00Z,NA,NA,2003-08-29T00:00:00Z,2007-10-24T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1968,Maharashtra & Goa,No,No,No
N. B. SURYAWANSHI,Male,1966-05-30T00:00:00Z,NA,NA,2019-08-23T00:00:00Z,2028-05-29T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,"Jai Hind High School, Dhule",NA,NA,"Symbiosis Law College, Pune",NA,1988,NA,No,No,No
N. J. JAMADAR,Male,1972-09-22T00:00:00Z,NA,NA,2018-10-11T00:00:00Z,2034-09-21T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Shri Shahaji High School, Akkalkot, Dist. Solapur, D.A.V. Dayanand Law College, Solapur",NA,Science,NA,NA,1994,Maharastra & Goa,No,No,No
Neelkanth Vishwnath Dabholkar,Male,1947-05-23T00:00:00Z,Maharashtra,Ainatpur Taluka,1999-09-27T00:00:00Z,2009-05-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA","Tilaknagar, Ahmednagar",Pune University,Science,"I.L.S Law College, Pune",1972,NA,NA,No,No,No
Nishita Nirmal Mhatre,Female,1955-09-20T00:00:00Z,NA,NA,2001-03-28T00:00:00Z,2017-09-19T00:00:00Z,No,No,Bombay,Yes,Calcutta,2011-12-27T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,"St.Mary's School, Pune",Sophia College,Microbiology,"GLC, Mumbai",NA,1978,Maharashtra & Goa,No,No,No
NITIN JAMDAR,Male,1964-01-10T00:00:00Z,NA,NA,2012-01-23T00:00:00Z,2026-01-09T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,University of Mumbai,Commerce,University of Mumbai,NA,1989,NA,No,No,No
Nitin R. Borkar,Male,1971-08-02T00:00:00Z,NA,NA,2019-12-05T00:00:00Z,2033-08-01T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,Yes,Gondia,"Dr. Babasaheb Ambedkar College of Law, Nagpur",NA,NA,NA,1995,Maharastra & Goa,No,No,No
NITIN W. SAMBRE,Male,1967-12-19T00:00:00Z,Maharashtra,Nagpur,2014-01-06T00:00:00Z,2029-12-18T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,Somalwar High School and Shivaji Science College,NA,Commerce,"University College of Law, Nagpur",NA,1992,NA,No,No,No
P. D. NAIK,Male,1962-04-30T00:00:00Z,Goa,NA,2016-03-17T00:00:00Z,2024-04-29T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,"St.Xavier's College, Goa",Arts,"Siddharth Law College, Mumbai",1986,1986,NA,No,No,Yes
P. V. GANEDIWALA,Female,1969-03-11T00:00:00Z,NA,NA,2019-02-13T00:00:00Z,2031-03-10T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1992,NA,No,Yes,Yes
Pradeep Bhadrayulal Majumdar,Male,1950-09-09T00:00:00Z,NA,NA,1999-09-17T00:00:00Z,2012-09-08T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2007-04-10T00:00:00Z,Bombay,2008-04-25T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,M.S University Baroda,Commerce,M.S University Baroda,NA,1974,Gujarat,No,No,No
Pradeep Ramcgandra Borkar,Male,1948-08-01T00:00:00Z,NA,NA,2006-09-08T00:00:00Z,2010-07-31T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Kolhapur,NA,NA,"Shahaji Law Clg,Kolhapur",NA,NA,NA,No,No,Yes
Pramod Shantaram Brahme,Male,1945-03-27T00:00:00Z,NA,NA,1999-09-27T00:00:00Z,2007-03-27T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1968,Maharashtra & Goa,No,No,No
PRASANNA BHALACHANDRA VARALE,Male,1962-06-23T00:00:00Z,Karnataka,Nipani,2008-07-18T00:00:00Z,2024-06-22T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,Dr.Babasaheb Ambedkar Marathwada University,Arts,Dr.Babasaheb Ambedkar Marathwada University,NA,1985,Maharashtra & Goa,No,No,No
Prasannakumar Vinayak Kakade,Male,1946-03-17T00:00:00Z,NA,NA,1999-12-23T00:00:00Z,2008-03-17T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1968,Maharashtra & Goa,No,No,No
