Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Anshuman Singh,Male,1935-07-07T00:00:00Z,Uttar Pradesh,Prayagraj,1984-05-24T00:00:00Z,1997-07-06T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,1994-04-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Allahabad University,Not Available,1960,Not Available,No,No,No
Maheshwari Prasad Singh,Male,1936-04-10T00:00:00Z,Not Available,Not Available,1987-07-31T00:00:00Z,NA,No,No,Allahabad,Yes,Rajasthan,1994-04-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1960,Not Available,No,No,No
Vishnu Sadashiv Kokje,Male,1939-09-06T00:00:00Z,Madhya Pradesh,Dhar,1990-07-28T00:00:00Z,2001-09-05T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,1994-04-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,"Holkar College, Indore","Mathematics, Statistics and Economics","Government Arts and Commerce College, Indore",NA,1964,Not Available,No,Yes,No
Behram Jahanbux Shethna,Male,1947-07-14T00:00:00Z,Not Available,Not Available,1990-11-22T00:00:00Z,2009-07-13T00:00:00Z,No,Yes,Gujarat,Yes,Rajasthan,1994-10-28T00:00:00Z,Gujarat,2001-06-04T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"Sir V. T. Chokshi Law College, Surat",1970,1970,Gujarat,No,No,No
Prakash Prabhakar Naolekar,Male,1943-06-29T00:00:00Z,Madhya Pradesh,Jabalpur,1992-06-15T00:00:00Z,2005-06-28T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,1994-04-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Gauhati,Not Applicable,Not Applicable,Yes,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Jabalpur University,Commerce,Jabalpur University,1965,1965,Madhya Pradesh,No,No,No
Arun Madan,Male,1945-04-07T00:00:00Z,Not Available,Not Available,1993-03-03T00:00:00Z,2003-03-21T00:00:00Z,No,Yes,Delhi,Yes,Rajasthan,1994-02-24T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1968,Delhi,No,No,No
Vishwanath Gopal Palshikar,Male,1945-01-07T00:00:00Z,Not Available,Not Available,1994-01-20T00:00:00Z,2007-01-06T00:00:00Z,No,No,Bombay,Yes,Rajasthan,1994-02-14T00:00:00Z,Bombay,2001-06-01T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Not Available,No,No,No
Shiv Kishore Keshote,Male,1944-01-01T00:00:00Z,Not Available,Not Available,1994-01-31T00:00:00Z,2005-12-31T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,1994-02-17T00:00:00Z,Gujarat,1994-12-13T00:00:00Z,Rajasthan,2001-05-27T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Not Available,No,No,No
Narendra Narain Mathur,Male,1945-02-20T00:00:00Z,Not Available,Not Available,1994-01-31T00:00:00Z,2007-02-19T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-02-15T00:00:00Z,Rajasthan,1999-02-24T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1970,Not Available,No,No,No
Rajendra Mal Lodha,Male,1949-09-28T00:00:00Z,Rajasthan,Jodhpur,1994-01-31T00:00:00Z,2014-09-27T00:00:00Z,No,No,Rajasthan,Yes,Bombay,1994-02-16T00:00:00Z,Rajasthan,2007-02-02T00:00:00Z,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,Yes,2008-12-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,University of Jodhpur,Science,University of Jodhpur,Not Available,1973,Rajasthan,No,No,No
Om Prakash Jain,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
R.R. Yadav,Male,1940-08-01T00:00:00Z,Not Available,Not Available,1994-02-01T00:00:00Z,2002-07-31T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,1994-02-15T00:00:00Z,Allahabad,2001-06-01T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,Not Available,No,No,No
Prem Krishan Palli,Male,1936-10-26T00:00:00Z,Not Available,Not Available,1994-02-14T00:00:00Z,1998-10-25T00:00:00Z,No,No,Punjab and Haryana,Yes,Rajasthan,1994-03-01T00:00:00Z,Himachal Pradesh,1996-04-02T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1961,Punjab,No,No,No
Gyan Sudha Mishra,Female,1949-04-28T00:00:00Z,Not Available,Not Available,1994-03-16T00:00:00Z,2014-04-27T00:00:00Z,No,No,Patna,Yes,Rajasthan,1994-04-21T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Jharkhand,Not Applicable,Not Applicable,Yes,2010-04-30T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Patna University,Political Science,Patna University,Not Available,1972,Bihar,No,Yes,No
Amratlal Paramananddas Ravani,Male,1934-09-26T00:00:00Z,Not Available,Not Available,1982-05-26T00:00:00Z,1996-09-11T00:00:00Z,No,Yes,Gujarat,Yes,Rajasthan,1995-02-25T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Rajasthan,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Gujarat,No,No,No
Prem Chand Jain,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Dinesh Chandra Dalela,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
P.K. Tewari,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
G.L. Gupta,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
M.A.A. Khan,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
M.G. Mukherjee,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Jogindra Singh Siddhu,Male,1937-01-30T00:00:00Z,Not Available,Not Available,1994-06-20T00:00:00Z,1999-01-29T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Rajasthan,1996-10-11T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1963,Not Available,No,No,No
Shiv Kumar Sharma,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Bhagwati Prasad,Male,1949-05-13T00:00:00Z,Rajasthan,Hanumangarh,1996-04-06T00:00:00Z,2011-05-12T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,2008-02-07T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Jharkhand,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Government College, Hissar",Science,"Doongar College, Bikaner",1972,1972,Rajasthan,No,No,No
Ashok Kumar Parihar,Male,1947-08-25T00:00:00Z,Not Available,Not Available,1996-04-06T00:00:00Z,2009-08-24T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1974,Not Available,No,Yes,No
S.C. Mittal,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Amar Singh Godara,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Mohd. Yamin,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
A.K. Singh,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Nand Kumar Agarwal,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Jagdish Chandra Verma,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Balbir Singh Chauhan,Male,1949-07-02T00:00:00Z,Not Available,Not Available,1995-04-05T00:00:00Z,2011-07-01T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,1997-07-17T00:00:00Z,Allahabad,2003-03-13T00:00:00Z,Not Applicable,NA,Yes,Orissa,Not Applicable,Not Applicable,Yes,2009-05-11T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Baras Hindu University,1974,1974,Not Available,Yes,No,No
Arvind Mohanlal Kapadia,Male,1949-03-04T00:00:00Z,Not Available,Not Available,1997-12-11T00:00:00Z,2011-03-03T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2008-09-04T00:00:00Z,Gujarat,2010-05-16T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Arts  (Economics),Not Available,1971,1972,Gujarat,No,No,No
Pradipkumar Bhadrayulal Majmudar,Male,1950-09-09T00:00:00Z,Not Available,Not Available,1999-09-17T00:00:00Z,2012-09-08T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2007-04-10T00:00:00Z,Bombay,2008-04-25T00:00:00Z,Gujarat,2012-05-22T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,The Maharaja Sayajirao University of Baroda,Commerce,The Maharaja Sayajirao University of Baroda,NA,1974,Gujarat,No,No,No
Abhay Manohar Sapre,Male,1954-08-28T00:00:00Z,Madhya Pradesh,Jabalpur,1999-10-25T00:00:00Z,2019-08-27T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,2010-02-11T00:00:00Z,Chhattisgarh,2012-04-23T00:00:00Z,Not Applicable,NA,Yes,Manipur,Gauhati,Not Applicable,Yes,2014-08-13T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"Model High School, Jabalpur","Government Arts College, Jabalpur",Arts,"University Teaching Department (VTD) Jabalpur, University of Jabalpur",NA,1978,Madhya Pradesh,No,No,No
Arun Kumar Mishra,Male,1955-09-03T00:00:00Z,Not Available,Not Available,1999-10-25T00:00:00Z,2020-09-02T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,2010-09-12T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Rajasthan,Calcutta,Not Applicable,Yes,2014-07-07T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1978,Madhya Pradesh,No,Yes,No
Narayan Prasad Gupta,Male,1948-01-21T00:00:00Z,Not Available,Not Available,2000-01-20T00:00:00Z,2010-01-20T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1969,Rajasthan,No,No,No
D.N. Joshi,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
S.K. Garg,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Karni Singh Rathore,Male,1948-04-15T00:00:00Z,Not Available,Not Available,2000-10-30T00:00:00Z,2010-04-14T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1977,Rajasthan,No,No,No
