Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
B. Veerappa,Male,1961-06-01T00:00:00Z,NA,NA,2015-01-02T00:00:00Z,2023-06-01T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,yes,No,"NA",Yes,No,No,No,No,"Primary Education - 
Government Primary School, 
Nagadenahalli, Srinivasapura 
Secondary Education - 
Government Higher Primary 
School 
High School and Pre-University 
Education - Government High 
School, Composite Junior 
College, Srinivasapura, Kolar","Government College, 
Kolar",NA,"Renukacharya Law College, Bengaluru",NA,1988,Karnataka,NA,NA,No
Bangalore Venkataramiah Nagarathna,Female,1962-10-30T00:00:00Z,NA,NA,2008-02-18T00:00:00Z,2024-10-29T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1987,Karnataka,NA,No,No
B. K. Sangalad,Male,1940-09-14T00:00:00Z,NA,NA,1995-12-18T00:00:00Z,2002-09-13T00:00:00Z,No,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,1974,Karnataka,NA,NA,NA
B. K. Somashekhar,Male,1936-01-27T00:00:00Z,NA,NA,1994-02-25T00:00:00Z,1998-01-28T00:00:00Z,NA,No,Karnataka,Yes,Andhra Pradesh,1994-03-21T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1959,NA,NA,NA,NA
Bhotanhosur Mallikarjuna Prasad,Male,1971-01-08T00:00:00Z,NA,NA,2018-02-14T00:00:00Z,2033-01-07T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,Karnataka,NA,NA,No
B. N. Mallikarjuna,Male,1939-12-13T00:00:00Z,NA,NA,1995-12-18T00:00:00Z,2001-12-14T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,"R.L.Law College, Belgaum",1960,1962,NA,NA,NA,NA
B. S. Indrakala,Female,1952-04-08T00:00:00Z,NA,NA,2012-02-24T00:00:00Z,2014-04-09T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,Science,NA,NA,1977,Karnataka,NA,NA,NA
B.S. Raikote,Male,1937-10-07T00:00:00Z,NA,NA,1994-02-25T00:00:00Z,1999-11-08T00:00:00Z,NA,No,Karnataka,Yes,Andhra Pradesh,1994-03-21T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Bar,NA,Yes,No,NA,No,No,No,No,No,NA,NA,NA,Osmania University,NA,1965,Karnataka,No,No,Yes
B. S. Srinivasa Rao,Male,1939-02-10T00:00:00Z,NA,NA,1997-01-01T00:00:00Z,2001-02-11T00:00:00Z,No,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,"Government Law College, Bangalore",NA,1958,Karnataka,NA,NA,NA
Basavaraj Patil,Male,1959-01-20T00:00:00Z,NA,NA,2016-11-14T00:00:00Z,2021-01-21T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,NA,"University Law College, Dharwad",1983,1983,Karnataka,NA,NA,Yes
Bijoor Manohar,Male,1955-07-20T00:00:00Z,NA,NA,2010-03-12T00:00:00Z,2017-07-19T00:00:00Z,No,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1983,Karnataka,NA,No,No
Boregowda Gowda,Male,1956-06-16T00:00:00Z,NA,NA,2008-06-02T00:00:00Z,2018-06-15T00:00:00Z,No,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Business Management,NA,NA,1982,Karnataka,NA,No,No
R. B. Budihal,Male,1956-10-01T00:00:00Z,NA,NA,2013-10-24T00:00:00Z,2018-09-30T00:00:00Z,No,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1983,Karnataka,NA,NA,NA
C. N. Ashwathnarayana Rao,Male,1936-11-26T00:00:00Z,NA,NA,1994-11-30T00:00:00Z,1998-11-27T00:00:00Z,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,"Maharaja's College, 
Mysore",NA,"Government Law College, Bangalore",NA,1957,Karnataka,NA,NA,NA
Chikka Rachappa Kumaraswamy,Male,1953-08-25T00:00:00Z,NA,NA,2005-03-07T00:00:00Z,2015-08-24T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1983,Karnataka,NA,No,No
Chandrashekharaiah,Male,1942-05-20T00:00:00Z,NA,NA,1995-12-18T00:00:00Z,2004-05-21T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,NA,Yes,NA,NA,Yes,No,No,No,Yes,NA,NA,NA,NA,NA,1969,Karnataka,NA,NA,NA
Dhirendra Waghela,Male,1954-08-11T00:00:00Z,Gujarat,Rajkot,1999-09-17T00:00:00Z,2016-08-10T00:00:00Z,NA,No,Gujarat,NA,NA,NA,NA,NA,NA,NA,Yes,Bombay,Odisha,Karnataka,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,P.D.Malaviya Commerce College,Commerce,Saurashtra University,1975,1975,Gujarat,No,No,Yes
D. V. Shylendra Kumar,Male,1951-09-05T00:00:00Z,NA,NA,2000-12-11T00:00:00Z,2013-09-06T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1976,NA,NA,NA,NA
Deepak Verma,Male,1947-08-28T00:00:00Z,Madhya Pradesh,Jabalpur,2008-01-02T00:00:00Z,2012-08-28T00:00:00Z,No,No,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,Yes,Rajasthan,NA,NA,Yes,2009-05-11T00:00:00Z,Bar,NA,Yes,NA,NA,No,No,No,No,Yes,"Naveen Vidya Bhavan, Jabalpur","St. Aloysius College, Jabalpur",Arts,Jabalpur University,NA,1972,Madhya Pradesh,NA,NA,NA
"Dilip Babasaheb 
Bhosale",Male,1956-10-24T00:00:00Z,Maharashtra,Satara,2001-01-22T00:00:00Z,2018-10-23T00:00:00Z,No,No,Bombay,Yes,Karnataka,2012-01-06T00:00:00Z,Telangana,2014-12-01T00:00:00Z,Allahabad,2016-07-30T00:00:00Z,Yes,Allahabad,NA,NA,NA,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,NA,"Government Law College, 
Mumbai",Arts,"GLC, Mumbai",NA,1980,Maharashtra,No,No,No
Dinesh Maheshwari,Male,1958-05-15T00:00:00Z,NA,NA,2018-02-12T00:00:00Z,2020-05-16T00:00:00Z,NA,No,Rajasthan,Yes,Allahabad,2014-07-19T00:00:00Z,NA,NA,NA,NA,Yes,Meghalaya,NA,NA,Yes,2019-01-18T00:00:00Z,Bar,NA,Yes,NA,NA,No,No,No,No,No,NA,NA,NA,Jodhpur University,1980,1981,Rajasthan,NA,NA,NA
Dixit Krishna Shripad,Male,1964-07-20T00:00:00Z,NA,NA,2018-02-14T00:00:00Z,2026-07-19T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,Karnataka,NA,NA,No
Engalaguppe Indiresh,Male,1972-04-16T00:00:00Z,NA,NA,2020-01-07T00:00:00Z,2034-04-15T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,"Yuvaraja’s College, Mysore",Science,"Sharada Vilas College, Mysore",NA,NA,NA,NA,NA,No
G. Narendar,Male,1964-01-10T00:00:00Z,NA,NA,2015-01-02T00:00:00Z,2026-01-10T00:00:00Z,NA,No,Karnataka,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,NA,NA,NA,NA,No
G. Patri Basavana Goud,Male,1940-04-29T00:00:00Z,NA,NA,1997-01-01T00:00:00Z,2002-04-30T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,Yes,No,No,No,No,No,NA,NA,NA,"Government Law College, Bangalore",NA,1962,NA,NA,NA,NA
Gopi Bharuka,Male,1941-06-15T00:00:00Z,NA,NA,1994-06-13T00:00:00Z,2003-06-16T00:00:00Z,NA,No,Patna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,NA,Yes,Yes,NA,No,No,No,No,No,NA,NA,NA,Ranchi University,NA,1968,Bihar,No,NA,Yes
H. Rangavittalachar,Male,1942-03-12T00:00:00Z,NA,NA,1997-06-11T00:00:00Z,2004-03-13T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,NA,Yes,NA,NA,Yes,No,No,No,No,NA,Vijaya College,NA,"Government Law College, Bangalore",NA,1966,Karnataka,NA,NA,NA
Hosur Prabhakara Sastry,Male,1962-04-04T00:00:00Z,Karnataka,Davangare,2017-02-21T00:00:00Z,2024-04-03T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,"R.L. Law College, Davangare",NA,1991,Karnataka,No,Yes,Yes
Humchadakatte Ramesh,Male,1957-01-16T00:00:00Z,Karnataka,NA,2003-05-12T00:00:00Z,2019-01-15T00:00:00Z,No,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1982,Karnataka,No,No,No
Handyala Dattu,Male,1950-12-03T00:00:00Z,NA,NA,1995-12-18T00:00:00Z,2015-12-02T00:00:00Z,No,No,Karnataka,Yes,Kerala,2007-05-18T00:00:00Z,NA,NA,NA,NA,Yes,Chattisgarh,NA,NA,Yes,2008-12-17T00:00:00Z,Bar,NA,Yes,NA,NA,Yes,No,No,No,No,NA,NA,NA,NA,NA,1975,Karnataka,NA,NA,NA
H.N. Nagamohan Das,Male,1952-02-12T00:00:00Z,NA,NA,2004-10-21T00:00:00Z,2014-02-13T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,1977,NA,NA,NA,NA
H. N. Narayan,Male,1941-03-18T00:00:00Z,NA,NA,1994-11-30T00:00:00Z,2003-03-19T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,1969,Karnataka,NA,NA,NA
H. S. Kempanna,Male,1952-04-04T00:00:00Z,NA,NA,2010-03-12T00:00:00Z,2014-04-04T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,1976,Karnataka,NA,NA,NA
Hanchate Sanjeevkumar,Male,1971-05-13T00:00:00Z,NA,NA,2020-05-04T00:00:00Z,2033-05-12T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
Hanumappa Bilappa,Male,1954-10-08T00:00:00Z,NA,NA,2003-09-08T00:00:00Z,2016-10-07T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,NA,NA,1978,Karnataka,NA,No,No
Harekoppa Thimanna Narendra Prasad,Male,1966-06-01T00:00:00Z,NA,NA,2018-06-02T00:00:00Z,2027-06-01T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
Harinath Tilhari,Male,1939-05-11T00:00:00Z,NA,NA,1994-05-11T00:00:00Z,2001-05-12T00:00:00Z,NA,No,Allahabad,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1961,Uttar Pradesh,NA,NA,NA
Hemant Chandangoudar,Male,1969-09-28T00:00:00Z,NA,NA,2019-11-11T00:00:00Z,2031-09-27T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1994,NA,NA,NA,No
Hethur Puttaswamygowda Sandesh,Male,1964-12-02T00:00:00Z,Karnataka,Hethur,2018-11-03T00:00:00Z,2026-11-02T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,M. Krishna Law College,1992,NA,NA,NA,NA,No
Huluvadi G. Ramesh,Male,1957-05-20T00:00:00Z,NA,NA,2003-09-08T00:00:00Z,2019-05-19T00:00:00Z,NA,No,Karnataka,Yes,Allahabad,2015-02-16T00:00:00Z,Madras,2016-04-11T00:00:00Z,Madhya Pradesh,2018-11-15T00:00:00Z,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,1981,Karnataka,NA,No,Yes
Jasti Eshwara Prasad,Male,1934-08-04T00:00:00Z,Tamil Nadu,Madras,1990-03-16T00:00:00Z,1996-08-03T00:00:00Z,No,No,Andhra Pradesh,Yes,Karnataka,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,Madras University,NA,Osmania University,NA,1959,NA,NA,NA,NA
Jagdish Khehar,Male,1952-08-28T00:00:00Z,NA,NA,2010-08-08T00:00:00Z,2017-08-27T00:00:00Z,No,No,Punjab and Haryana,NA,NA,NA,NA,NA,NA,NA,Yes,Uttarakhand,NA,NA,Yes,2011-09-13T00:00:00Z,Bar,NA,Yes,Yes,NA,Yes,No,No,No,No,NA,"Govt. College, Chandigarh",Science,"Panjab University, Chandigarh",1977,1979,Punjab & Haryana,NA,NA,Yes
Jawad Rahim,Male,1952-09-02T00:00:00Z,NA,NA,2006-01-06T00:00:00Z,2014-09-03T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,1975,Karnataka,NA,NA,NA
Jayant Patel,Male,1956-08-04T00:00:00Z,Gujarat,Veraval,2016-02-13T00:00:00Z,2017-09-25T00:00:00Z,NA,No,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,NA,Yes,NA,NA,Yes,No,No,No,No,NA,"M.S. University, Baroda",Commerce,"Saurashtra University, Rajkot",NA,1979,Gujarat,NA,NA,NA
John Michael Cunha,Male,1959-04-07T00:00:00Z,NA,NA,2016-11-14T00:00:00Z,2021-04-08T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jyoti Mulimani,Female,1968-08-15T00:00:00Z,NA,NA,2019-11-11T00:00:00Z,2030-11-10T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1992,NA,NA,NA,No
Kothandram Naidu Bhakthavatsala,Male,1952-12-10T00:00:00Z,Karnataka,Bangalore,2002-04-18T00:00:00Z,2014-12-09T00:00:00Z,NA,No,Karnataka,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Commerce,"SJR College, Bangalore",NA,1980,Karnataka,No,No,Yes
K. Govindarajulu,Male,1953-04-02T00:00:00Z,NA,NA,2010-03-12T00:00:00Z,2013-04-03T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,1980,Karnataka,NA,NA,NA
K. Ramanna,Male,1948-07-04T00:00:00Z,NA,NA,2002-04-18T00:00:00Z,2010-07-05T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,1977,Karnataka,NA,NA,NA
Kempaiah Somashekar,Male,1963-09-15T00:00:00Z,NA,NA,2016-11-14T00:00:00Z,2025-09-15T00:00:00Z,NA,No,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1990,Karnataka,NA,NA,No
