Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Behram Jahanbux Shethna,Male,1947-07-14T00:00:00Z,NA,NA,1990-11-22T00:00:00Z,2009-07-13T00:00:00Z,No,Yes,Gujarat,Yes,Rajasthan,1994-10-28T00:00:00Z,Gujarat,2001-06-04T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,"Sir V. T. Chokshi Law College, Surat",1970,1970,Gujarat,No,No,No
Prakash Prabhakar Naolekar,Male,1943-06-29T00:00:00Z,Madhya Pradesh,Jabalpur,1992-06-15T00:00:00Z,2005-06-28T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,1994-04-28T00:00:00Z,NA,NA,NA,NA,Yes,Gauhati,NA,NA,Yes,2004-07-28T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,Jabalpur University,Commerce,Jabalpur University,1965,1965,Madhya Pradesh,No,No,No
Arun Madan,Male,1945-04-07T00:00:00Z,NA,NA,1993-03-03T00:00:00Z,2003-03-21T00:00:00Z,No,Yes,Delhi,Yes,Rajasthan,1994-02-24T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1968,Delhi,No,No,No
Vishwanath Gopal Palshikar,Male,1945-01-07T00:00:00Z,NA,NA,1994-01-20T00:00:00Z,2007-01-06T00:00:00Z,No,No,Bombay,Yes,Rajasthan,1994-02-14T00:00:00Z,Bombay,2001-06-01T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,NA,No,No,No
Shiv Kishore Keshote,Male,1944-01-01T00:00:00Z,NA,NA,1994-01-31T00:00:00Z,2005-12-31T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,1994-02-17T00:00:00Z,Gujarat,1994-12-13T00:00:00Z,Rajasthan,2001-05-27T00:00:00Z,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,NA,No,No,No
Narendra Narain Mathur,Male,1945-02-20T00:00:00Z,NA,NA,1994-01-31T00:00:00Z,2007-02-19T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-02-15T00:00:00Z,Rajasthan,1999-02-24T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1970,NA,No,No,No
Rajendra Mal Lodha,Male,1949-09-28T00:00:00Z,Rajasthan,Jodhpur,1994-01-31T00:00:00Z,2014-09-27T00:00:00Z,No,No,Rajasthan,Yes,Bombay,1994-02-16T00:00:00Z,Rajasthan,2007-02-02T00:00:00Z,NA,NA,Yes,Patna,NA,NA,Yes,2008-12-17T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,University of Jodhpur,Science,University of Jodhpur,NA,1973,Rajasthan,No,No,No
Om Prakash Jain,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R.R. Yadav,Male,1940-08-01T00:00:00Z,NA,NA,1994-02-01T00:00:00Z,2002-07-31T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,1994-02-15T00:00:00Z,Allahabad,2001-06-01T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1964,NA,No,No,No
Prem Krishan Palli,Male,1936-10-26T00:00:00Z,NA,NA,1994-02-14T00:00:00Z,1998-10-25T00:00:00Z,No,No,Punjab and Haryana,Yes,Rajasthan,1994-03-01T00:00:00Z,Himachal Pradesh,1996-04-02T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,NA,Yes,Yes,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1961,Punjab,No,No,No
Gyan Sudha Mishra,Female,1949-04-28T00:00:00Z,NA,NA,1994-03-16T00:00:00Z,2014-04-27T00:00:00Z,No,No,Patna,Yes,Rajasthan,1994-04-21T00:00:00Z,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,Yes,2010-04-30T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Patna University,Political Science,Patna University,NA,1972,Bihar,No,Yes,No
Amratlal Paramananddas Ravani,Male,1934-09-26T00:00:00Z,NA,NA,1982-05-26T00:00:00Z,1996-09-11T00:00:00Z,No,Yes,Gujarat,Yes,Rajasthan,1995-02-25T00:00:00Z,NA,NA,NA,NA,Yes,Rajasthan,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Prem Chand Jain,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dinesh Chandra Dalela,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P.K. Tewari,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G.L. Gupta,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M.A.A. Khan,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M.G. Mukherjee,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jogindra Singh Siddhu,Male,1937-01-30T00:00:00Z,NA,NA,1994-06-20T00:00:00Z,1999-01-29T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Rajasthan,1996-10-11T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1963,NA,No,No,No
Shiv Kumar Sharma,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhagwati Prasad,Male,1949-05-13T00:00:00Z,Rajasthan,Hanumangarh,1996-04-06T00:00:00Z,2011-05-12T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,2008-02-07T00:00:00Z,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,"Government College, Hissar",Science,"Doongar College, Bikaner",1972,1972,Rajasthan,No,No,Yes
Ashok Kumar Parihar,Male,1947-08-25T00:00:00Z,NA,NA,1996-04-06T00:00:00Z,2009-08-24T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,NA,Yes,No,NA,Yes,No,No,No,No,NA,NA,NA,NA,NA,1974,NA,No,Yes,No
S.C. Mittal,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amar Singh Godara,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mohd. Yamin,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.K. Singh,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nand Kumar Agarwal,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jagdish Chandra Verma,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Balbir Singh Chauhan,Male,1949-07-02T00:00:00Z,NA,NA,1995-04-05T00:00:00Z,2011-07-01T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,1997-07-17T00:00:00Z,Allahabad,2003-03-13T00:00:00Z,NA,NA,Yes,Orissa,NA,NA,Yes,2009-05-11T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,Baras Hindu University,1974,1974,NA,Yes,No,Yes
Arvind Mohanlal Kapadia,Male,1949-03-04T00:00:00Z,NA,NA,1997-12-11T00:00:00Z,2011-03-03T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2008-09-04T00:00:00Z,Gujarat,2010-05-16T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Arts  (Economics),NA,1971,1972,Gujarat,No,No,No
Pradipkumar Bhadrayulal Majmudar,Male,1950-09-09T00:00:00Z,NA,NA,1999-09-17T00:00:00Z,2012-09-08T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2007-04-10T00:00:00Z,Bombay,2008-04-25T00:00:00Z,Gujarat,2012-05-22T00:00:00Z,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,The Maharaja Sayajirao University of Baroda,Commerce,The Maharaja Sayajirao University of Baroda,NA,1974,Gujarat,No,No,No
Abhay Manohar Sapre,Male,1954-08-28T00:00:00Z,Madhya Pradesh,Jabalpur,1999-10-25T00:00:00Z,2019-08-27T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,2010-02-11T00:00:00Z,Chhattisgarh,2012-04-23T00:00:00Z,NA,NA,Yes,Manipur,Gauhati,NA,Yes,2014-08-13T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Model High School, Jabalpur","Government Arts College, Jabalpur",Arts,"University Teaching Department (VTD) Jabalpur, University of Jabalpur",NA,1978,Madhya Pradesh,No,No,No
Arun Kumar Mishra,Male,1955-09-03T00:00:00Z,NA,NA,1999-10-25T00:00:00Z,2020-09-02T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,2010-09-12T00:00:00Z,NA,NA,NA,NA,Yes,Rajasthan,Calcutta,NA,Yes,2014-07-07T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1978,Madhya Pradesh,No,Yes,No
Narayan Prasad Gupta,Male,1948-01-21T00:00:00Z,NA,NA,2000-01-20T00:00:00Z,2010-01-20T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1969,Rajasthan,No,No,No
D.N. Joshi,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S.K. Garg,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karni Singh Rathore,Male,1948-04-15T00:00:00Z,NA,NA,2000-10-30T00:00:00Z,2010-04-14T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1977,Rajasthan,No,No,No
Rattan Chand Gandhi,Male,1948-01-22T00:00:00Z,NA,NA,1995-01-06T00:00:00Z,2010-01-21T00:00:00Z,No,No,Jammu and Kashmir,Yes,Rajasthan,2006-01-17T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1974,Jammu and Kashmir,No,Yes,No
Prakash Chandra Tatia,Male,1951-08-04T00:00:00Z,NA,NA,2001-01-11T00:00:00Z,2013-08-03T00:00:00Z,No,No,Rajasthan,Yes,Jharkhand,2011-04-11T00:00:00Z,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,Jodhpur University,1975,1975,Rajasthan,No,No,No
Himmat Ram Panwar,Male,1948-02-11T00:00:00Z,NA,NA,2001-01-11T00:00:00Z,2010-02-10T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1982,Rajasthan,No,No,No
Khem Chand Sharma,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shashikant Sharma,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jagat Singh,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O.P. Bishnoi,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anoop Chand Goyal,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harbans Lal,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.K. Acharya,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F.C. Bansal,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalip Singh,Male,1950-11-18T00:00:00Z,NA,NA,2004-09-02T00:00:00Z,2012-11-17T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1974,Rajasthan,No,No,No
Narendra Kumar Jain,Male,1952-10-08T00:00:00Z,Rajasthan,Tonk,2004-09-02T00:00:00Z,2014-10-07T00:00:00Z,No,No,Rajasthan,Yes,Sikkim,2013-09-30T00:00:00Z,NA,NA,NA,NA,Yes,Sikkim,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,Tonk District,Tonk District,Commerce,University of Delhi,1977,1978,Rajasthan,No,No,No
Rajendra Prasad Vyas,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dinesh Maheshwari,Male,1958-05-15T00:00:00Z,Rajasthan,Udaipur,2004-09-02T00:00:00Z,2023-05-14T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,2014-07-18T00:00:00Z,NA,NA,NA,NA,Yes,Meghalaya,Karnataka,NA,Yes,2019-01-18T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,NA,"Maharaja's College, University of Rajasthan, Jaipur",Science  (Physics),Jodhpur University,1980,1981,Rajasthan,No,No,No
