Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Alok Aradhe,Male,1964-04-13T00:00:00Z,Chhattishgarh (then in MP),Raipur,2009-12-29T00:00:00Z,2026-04-12T00:00:00Z,No,No,Madhya Pradesh,Yes,Jammu and Kashmir,2016-09-15T00:00:00Z,Karnataka,2018-11-15T00:00:00Z,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1988,Madhya Pradesh,No,No,No
Alok Verma,Male,1955-11-28T00:00:00Z,NA,NA,2014-06-30T00:00:00Z,2017-11-27T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,Yes,Yes
Anand Pathak,Male,1968-07-18T00:00:00Z,Madhya Pradesh,Chhatarpur,2016-04-07T00:00:00Z,2030-07-17T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,NA,NA,Arts,NA,NA,1996,Madhya Pradesh,No,Yes,No
Ananga Kumar Patnaik,Male,1949-06-03T00:00:00Z,NA,NA,1994-01-13T00:00:00Z,2014-06-02T00:00:00Z,No,No,Orissa,Yes,Gauhati,1994-02-06T00:00:00Z,Orissa,2002-04-15T00:00:00Z,NA,NA,Yes,Chhattisgarh,Madhya Pradesh,"NA",Yes,2009-11-17T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Rajkumar College, Raipur",University of Delhi,Arts,"Madhusudan Law College, Cuttack",NA,1974,Orissa,No,No,No
Anil Kumar Sharma,Male,1952-10-01T00:00:00Z,NA,NA,2010-05-03T00:00:00Z,2014-10-01T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,Yes,No
Anil Shrivastava,Male,1947-11-26T00:00:00Z,NA,NA,2005-11-25T00:00:00Z,2009-11-25T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1970,Madhya Pradesh,No,No,No
Anjuli Palo,Female,1961-05-19T00:00:00Z,NA,NA,2016-10-13T00:00:00Z,2023-05-18T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",NA,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,No,No
Anurag Shrivastava,Male,1956-04-11T00:00:00Z,Chhattishgarh (then in MP),Rajnandgaon,2016-04-07T00:00:00Z,2018-04-10T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Madhya Pradesh,NA,NA,No
Ardhendu Tripathi,Male,1936-07-15T00:00:00Z,NA,NA,1992-02-04T00:00:00Z,1998-07-14T00:00:00Z,No,No,Allahabad,Yes,Madhya Pradesh,1994-12-28T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA
Arun Mishra,Male,1955-09-03T00:00:00Z,NA,NA,1999-10-25T00:00:00Z,2020-09-02T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,2010-09-09T00:00:00Z,"NA",NA,"NA",NA,Yes,Rajasthan,Calcutta,"NA",Yes,2014-07-07T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1978,Madhya Pradesh,No,Yes,No
Aryendra Kumar Saxena,Male,1947-06-30T00:00:00Z,NA,NA,2005-04-13T00:00:00Z,2009-06-29T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,1968,Madhya Pradesh,No,Yes,No
Ashok Kumar Joshi,Male,1956-11-11T00:00:00Z,NA,NA,2016-04-07T00:00:00Z,2018-11-10T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1981,Madhya Pradesh,NA,NA,NA
Ashok Kumar Mathur,Male,1943-08-07T00:00:00Z,NA,NA,1985-07-13T00:00:00Z,2008-08-07T00:00:00Z,No,No,Rajasthan,Yes,Madhya Pradesh,1994-02-17T00:00:00Z,"NA",NA,"NA",NA,Yes,Madhya Pradesh,Calcutta,"NA",NA,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1967,Rajasthan,NA,NA,No
Ashok Kumar Tiwari,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atul Sreedharan,Male,1966-05-24T00:00:00Z,NA,NA,2016-04-07T00:00:00Z,2028-05-23T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,Arts,NA,NA,1992,Delhi,No,No,No
Bashir Khan,Male,1945-04-01T00:00:00Z,NA,NA,1990-11-12T00:00:00Z,2007-03-31T00:00:00Z,No,No,Jammu and Kashmir,Yes,Madhya Pradesh,1997-10-07T00:00:00Z,Delhi,2000-01-13T00:00:00Z,Jammu and Kashmir,2005-10-11T00:00:00Z,Yes,Jammu and Kashmir,"NA","NA",NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1971,Delhi,NA,NA,No
Bhagwan Das Rathi,Male,1953-09-16T00:00:00Z,NA,NA,2013-04-01T00:00:00Z,2015-09-15T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,No,No
Bhawani Singh,Male,1944-03-28T00:00:00Z,NA,NA,1988-12-16T00:00:00Z,2006-03-28T00:00:00Z,No,No,Himachal Pradesh,Yes,Jammu and Kashmir,1996-03-22T00:00:00Z,"NA",NA,"NA",NA,Yes,Jammu and Kashmir,Madhya Pradesh,"NA",No,NA,Bar,No,Yes,No,"NA",Yes,Yes,Yes,No,No,NA,"SD College (Lahore), Ambala Cantt (Haryana)",NA,Punjab University,NA,1968,Himachal Pradesh,No,No,No
Brij Kishore Dube,Male,1952-01-20T00:00:00Z,NA,NA,2010-05-03T00:00:00Z,2014-01-19T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,No,Yes
Brij Kishore Shrivastava,Male,1959-07-01T00:00:00Z,NA,NA,2018-06-19T00:00:00Z,2021-06-30T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,Science,NA,NA,NA,NA,No,Yes,No
Brij Mohan Gupta,Male,1947-08-20T00:00:00Z,NA,NA,2005-11-25T00:00:00Z,2009-08-19T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",No,Yes,No
Chandrahas Sirpurkar,Male,1957-03-04T00:00:00Z,Madhya Pradesh,Chhindwara,2014-10-25T00:00:00Z,2019-03-03T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,1980,Madhya Pradesh,No,No,No
Chandramauli Kumar Prasad,Male,1949-07-15T00:00:00Z,Bihar,Patna,1994-11-08T00:00:00Z,2014-07-14T00:00:00Z,No,No,Patna,Yes,Madhya Pradesh,1994-11-21T00:00:00Z,Patna,2001-09-06T00:00:00Z,"NA",NA,Yes,Allahabad,"NA","NA",NA,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1973,Bihar,NA,NA,No
Chandresh Bhushan,Male,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devinder Kumar Jain,Male,1948-01-25T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2006-04-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D.K. Jain,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deepak Verma,Male,1947-08-28T00:00:00Z,Madhya Pradesh,Jabalpur,1994-12-15T00:00:00Z,2012-08-28T00:00:00Z,No,No,Madhya Pradesh,Yes,Karnataka,2008-01-01T00:00:00Z,"NA",NA,"NA",NA,Yes,Rajasthan,"NA","NA",Yes,2009-05-11T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"Naveen Vidya Bhawan, Jabalpur","St. Aloysius College, Jabalpur",Arts,Jabalpur University,NA,1972,Madhya Pradesh,No,No,No
Devdatta Madhav Dharmadhikari,Male,1940-08-14T00:00:00Z,Maharashtra,Nagpur,1989-03-24T00:00:00Z,2005-08-13T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,Yes,Gujarat,"NA","NA",Yes,2002-03-05T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"Betul, Nagpur, Indore",NA,NA,NA,NA,NA,NA,NA,Yes,NA
Devendra Chauhan,Male,NA,NA,NA,1989-01-03T00:00:00Z,2000-03-25T00:00:00Z,No,No,Allahabad,Yes,Madhya Pradesh,1994-04-28T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dharamdhwaj Kumar Paliwal,Male,1955-03-16T00:00:00Z,NA,NA,2013-04-01T00:00:00Z,2017-03-15T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,Yes
Dipak Misra,Male,1953-10-03T00:00:00Z,NA,NA,1996-01-17T00:00:00Z,2018-10-02T00:00:00Z,No,No,Orissa,Yes,Madhya Pradesh,1997-03-03T00:00:00Z,"NA",NA,"NA",NA,Yes,Patna,Delhi,"NA",Yes,2011-10-10T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1977,Orissa,No,Yes,NA
Faizanuddin,Male,1932-02-05T00:00:00Z,Madhya Pradesh,Panna,1978-11-27T00:00:00Z,1997-02-04T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1961,Madhya Pradesh,NA,NA,No
Fakhruddin,Male,NA,NA,NA,1994-12-15T00:00:00Z,2006-09-03T00:00:00Z,No,No,Madhya Pradesh,Yes,Chhattisgarh,2001-05-18T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,Madhya Pradesh,NA,NA,NA
Giriraj Das Saxena,Male,1952-04-02T00:00:00Z,NA,NA,2011-01-03T00:00:00Z,2014-04-02T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Gulab Chand Gupta,Male,1933-03-01T00:00:00Z,NA,NA,1983-05-20T00:00:00Z,1995-03-01T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,Yes,Himachal Pradesh,"NA","NA",NA,NA,Bar,NA,Yes,Yes,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Madhya Pradesh,NA,NA,Yes
Gulab Sing Solanki,Male,1953-09-06T00:00:00Z,NA,NA,2010-05-03T00:00:00Z,2015-09-05T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,No,No
Gurpal Ahluwalia,Male,1966-02-20T00:00:00Z,NA,NA,2016-10-13T00:00:00Z,2028-02-19T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1988,Madhya Pradesh,No,No,Yes
Hemant Gupta,Male,1957-10-17T00:00:00Z,NA,NA,2002-07-02T00:00:00Z,2022-10-16T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,2016-02-08T00:00:00Z,"NA",NA,"NA",NA,Yes,Madhya Pradesh,"NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1980,Punjab and Haryana,No,No,No
Housla Prasad Singh,Male,1956-07-01T00:00:00Z,Uttar Pradesh,Aschaura (Ballia),2016-04-07T00:00:00Z,2018-06-30T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
Huluvadi Gangadhdarappa Ramesh,Male,1957-05-20T00:00:00Z,NA,NA,2003-09-08T00:00:00Z,2019-05-19T00:00:00Z,No,No,Karnataka,Yes,Allahabad,2014-02-16T00:00:00Z,Madras,2016-04-10T00:00:00Z,Madhya Pradesh,2018-11-15T00:00:00Z,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,Mysore University,NA,1981,Karnataka,No,Yes,Yes
I. P. Rao,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I. S. Shrivastava,Male,1949-12-16T00:00:00Z,NA,NA,2009-08-25T00:00:00Z,2011-12-16T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1975,Madhya Pradesh,No,No,Yes
Indrani Datta,Female,1949-11-16T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science,NA,NA,NA,NA,No,No,NA
Jagdish Prasad Gupta,Male,1959-03-21T00:00:00Z,Madhya Pradesh,Morena,2016-04-07T00:00:00Z,2021-03-20T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1981,Madhya Pradesh,NA,NA,NA
Jarat Kumar Jain,Male,1955-01-23T00:00:00Z,NA,NA,2014-02-28T00:00:00Z,2017-01-22T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1977,Madhya Pradesh,No,Yes,No
Jayant Govind Chitre,Male,1942-01-21T00:00:00Z,NA,NA,1994-01-20T00:00:00Z,2004-01-21T00:00:00Z,No,No,Bombay,Yes,Madhya Pradesh,1994-02-08T00:00:00Z,Bombay,2001-08-20T00:00:00Z,NA,NA,No,"NA","NA","NA",NA,NA,NA,Yes,Yes,NA,No,No,NA,NA,NA,NA,NA,NA,Commerce,NA,NA,1964,NA,NA,NA,No
Jitendra Kumar Maheshwari,Male,1961-06-29T00:00:00Z,Madhya Pradesh,"Jaura, District Morena",2005-11-25T00:00:00Z,2023-06-28T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,Yes,Andhra Pradesh,Sikkim,"NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,NA,NA,Arts,NA,1985,1985,Madhya Pradesh,No,No,Yes
Kanhaiya Lal Issrani,Male,1933-03-20T00:00:00Z,Sindh (Pakistan),NA,1990-07-28T00:00:00Z,1995-03-20T00:00:00Z,No,No,Madhya Pradesh,Yes,Orissa,1994-04-23T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,Yes,NA,NA,Arts,NA,NA,1962,Madhya Pradesh,No,No,No
Kedar Singh Chauhan,Male,1948-05-06T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science,NA,NA,NA,NA,No,No,NA
Keshav Kumar Trivedi,Male,1954-01-10T00:00:00Z,NA,NA,2011-05-27T00:00:00Z,2016-01-09T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1979,Madhya Pradesh,No,No,No
Krishn Lahoti,Male,1952-03-06T00:00:00Z,NA,NA,2001-10-22T00:00:00Z,2014-03-06T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Commerce,NA,NA,1974,Madhya Pradesh,No,No,No
Krishna Pandey,Male,1932-03-28T00:00:00Z,NA,NA,1991-01-24T00:00:00Z,1994-03-28T00:00:00Z,No,No,Allahabad,Yes,Madhya Pradesh,1991-02-22T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA
Krishna Murari Agarwal,Male,1934-10-27T00:00:00Z,Madhya Pradesh,NA,1984-05-14T00:00:00Z,1996-10-26T00:00:00Z,No,No,Madhya Pradesh,Yes,Andhra Pradesh (Hyderabad),1994-04-23T00:00:00Z,"NA",NA,"NA",NA,Yes,Sikkim,"NA","NA",NA,NA,Bar,NA,Yes,NA,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1962,NA,NA,NA,No
Krishna Shrivastava,Male,1938-03-03T00:00:00Z,NA,NA,1994-09-27T00:00:00Z,2000-03-03T00:00:00Z,No,No,Madhya Pradesh,Yes,Andhra Pradesh (Hyderabad),1994-09-28T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Arts,NA,NA,1964,Madhya Pradesh,No,No,No
Kumar Rajarathnam,Male,1942-03-13T00:00:00Z,NA,NA,1994-01-10T00:00:00Z,2004-03-12T00:00:00Z,No,No,Madras,Yes,Karnataka,1994-01-24T00:00:00Z,"NA",NA,"NA",NA,Yes,Madhya Pradesh,"NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,"Loyola College, Madras",NA,Gray's Inn (London),NA,1971,Tamil Nadu and Puducherry,Yes,NA,NA
M. S. A. Siddiqui,Male,1939-05-29T00:00:00Z,NA,NA,1994-09-27T00:00:00Z,2001-05-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Delhi,1994-09-28T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
M. V. Tamasker,Male,NA,NA,NA,1992-06-15T00:00:00Z,1995-09-15T00:00:00Z,No,No,NA,NA,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Bar,NA,Yes,NA,NA,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M. W. Deo,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
