Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Devinder Kumar Jain,Male,1948-01-25T00:00:00Z,NA,NA,1991-03-19T00:00:00Z,2013-01-24T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,2006-04-10T00:00:00Z,Bar,No,Yes,NA,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1974,Delhi,NA,NA,NA
Ganpat Singh Singhvi,Male,1948-12-12T00:00:00Z,Rajasthan,Jodhpur,1990-07-20T00:00:00Z,2007-11-11T00:00:00Z,No,No,Rajasthan,Yes,Punjab and Haryana,1994-04-28T00:00:00Z,Gujarat,2005-02-28T00:00:00Z,NA,NA,Yes,Andhra Pradhesh,NA,NA,Yes,2007-11-12T00:00:00Z,Bar,No,Yes,NA,"NA",Yes,No,No,No,Yes,NA,Jodhpur University,NA,Rajasthan University,1971,1971,Rajasthan,No,No,No
G.C. Gargg,Male,NA,NA,NA,1991-03-15T00:00:00Z,1999-07-23T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
G.S. Chahal,Male,NA,NA,NA,1990-06-15T00:00:00Z,1993-12-21T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Gurbax Rai Majithia,Male,1934-04-14T00:00:00Z,NA,NA,1988-05-04T00:00:00Z,1994-04-14T00:00:00Z,No,No,Punjab and Haryana,Yes,Bombay,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,Yes,No,No,No,NA,NA,Commerce,NA,NA,1960,Punjab and Haryana,No,No,No
Har Mohinder Kaur Sandhu,Female,NA,NA,NA,1991-03-15T00:00:00Z,1994-11-27T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harjit Singh Bedi,Male,1946-09-05T00:00:00Z,Punjab Province of British India (now Pakistan),Sahiwal (formerly known as Montgomery),1991-03-15T00:00:00Z,2007-01-12T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,Bombay,NA,NA,Yes,2007-01-12T00:00:00Z,Bar,No,Yes,Yes,"NA",No,Yes,No,No,No,"Bishop Cotton School, Shimla",NA,NA,Cambridge,1962,1972,Punjab and Haryana,Yes,No,Yes
Harphul Singh Brar,Male,NA,NA,NA,1991-03-15T00:00:00Z,1999-07-29T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemant Gupta,Male,1957-10-17T00:00:00Z,NA,NA,2002-07-02T00:00:00Z,2016-02-08T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,2016-02-08T00:00:00Z,NA,NA,NA,NA,Yes,Madhya Pradesh,NA,NA,Yes,2018-11-02T00:00:00Z,Bar,No,Yes,NA,"NA",No,Yes,No,No,No,NA,NA,NA,"NA",NA,1980,Punjab and Haryana,No,No,No
I.P. Vasishth,Male,NA,NA,NA,1994-06-20T00:00:00Z,2000-10-17T00:00:00Z,No,Yes,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iqbal Singh,Male,NA,NA,NA,1996-01-29T00:00:00Z,2000-03-31T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jagdish Chandra Verma,Male,NA,NA,NA,1996-04-08T00:00:00Z,2001-12-15T00:00:00Z,No,No,Punjab and Haryana,Yes,Rajasthan,1996-05-13T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jagdish Singh Khehar,Male,1952-08-28T00:00:00Z,British Kenya (now Kenya),Nairobi,1999-02-08T00:00:00Z,2011-09-12T00:00:00Z,No,No,Punjab and Haryana,Yes,NA,NA,NA,NA,NA,NA,Yes,Uttarakhand,Karnataka,NA,Yes,2011-09-13T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,Yes,No,Yes,No,NA,"Government College, Chandigarh",Science,"Panjab University, Chandigarh",1977,1979,Punjab and Haryana,No,No,Yes
Jai Singh Sekhon,Male,NA,NA,NA,1988-03-08T00:00:00Z,1994-05-04T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasbir Singh,Male,1952-08-01T00:00:00Z,NA,NA,2001-07-02T00:00:00Z,2014-07-31T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,"govt. Model School, Jalandhar","Khalsa College, Jalandha",NA,"Punjabi University, Patiala",NA,1979,Punjab and Haryana,No,Yes,No
Jaswant Singh,Male,1961-02-23T00:00:00Z,NA,NA,2007-12-05T00:00:00Z,2023-02-22T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,Yes,No,No,No,"Oak Grove School, Jharipani, Mussoorie/Model School, Rohtak",NA,Arts,"Maharishi Dayanand University, Rohtak",NA,1986,Punjab and Haryana,No,Yes,No
Jawahar Lal Gupta,Male,NA,NA,NA,1991-03-15T00:00:00Z,2004-01-22T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1963,Punjab and Haryana,No,No,No
J.B. Garg,Male,NA,NA,NA,1989-11-02T00:00:00Z,1995-08-05T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joginder Singh Sidhu,Male,1937-01-30T00:00:00Z,NA,NA,1994-06-20T00:00:00Z,1999-01-30T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Rajasthan,1996-10-11T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
J.S. Narang,Male,NA,NA,NA,1999-05-14T00:00:00Z,2007-01-01T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kamajit Singh Garewal,Male,NA,NA,NA,2000-05-25T00:00:00Z,2009-09-29T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayo College, Ajmer",NA,NA,NA,NA,NA,NA,NA,NA,NA
Karam Chand Puri,Male,1953-09-20T00:00:00Z,Punjab,Payal in District Ludhiana,2007-10-15T00:00:00Z,2015-09-19T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,Yes,No,No,"MLN School, Yamuna Nagar","Bikram College of Commerce, Patiala",Commerce,"Punjabi University, Patiala",1982,1982,Punjab and Haryana,No,Yes,No
K.C. Gupta,Male,NA,NA,NA,2000-05-25T00:00:00Z,2004-02-02T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiran Anand Lall,Female,NA,NA,NA,2002-07-02T00:00:00Z,2007-03-14T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.K. Srivastva,Male,NA,NA,NA,1994-10-10T00:00:00Z,2000-08-27T00:00:00Z,No,No,NA,Yes,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krishna Murari,Male,1958-07-09T00:00:00Z,NA,NA,2004-01-07T00:00:00Z,2019-09-22T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,2019-09-23T00:00:00Z,Bar,No,Yes,NA,"NA",Yes,No,No,No,No,NA,NA,NA,"Allahabad University, Allahabad",NA,1981,Allahabad,No,No,No
K.S. Kumaran,Male,NA,NA,NA,1994-11-01T00:00:00Z,2001-12-23T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kumaran Sreedharan,Male,1936-06-04T00:00:00Z,NA,NA,1985-09-10T00:00:00Z,1998-06-04T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,Gujarat,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1959,Kerala,NA,NA,NA
Mahesh Grover,Male,1957-06-04T00:00:00Z,NA,NA,2006-03-22T00:00:00Z,2019-06-03T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,Yes,No,No,No,NA,NA,NA,NA,NA,1981,Punjab and Haryana,No,No,No
Mahesh Mittal Kumar,Male,1953-01-05T00:00:00Z,NA,NA,2001-07-02T00:00:00Z,2015-01-04T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,Jammu and Kashmir,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,Yes,No,No,Yes,NA,"Punjabi University, Patiala",NA,"Punjabi University, Patiala",1977,1977,Punjab and Haryana,Yes,No,Yes
Mangat Rai Agnihotri,Male,NA,NA,NA,1986-11-14T00:00:00Z,1993-12-24T00:00:00Z,No,No,Punjab and Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manmohan Singh Liberhan,Male,1938-11-11T00:00:00Z,Chandigarh,NA,1987-02-11T00:00:00Z,1997-07-05T00:00:00Z,No,No,Punjab and Haryana,Yes,Madaras,1997-07-07T00:00:00Z,Andhra Pradesh,1998-12-28T00:00:00Z,NA,NA,Yes,Andhra Pradesh,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,Yes,No,Yes,Yes,NA,NA,NA,NA,NA,1962,Haryana,No,No,No
Mehtab Singh Gill,Male,NA,NA,NA,1999-05-14T00:00:00Z,2010-10-29T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Lawrence School, Sanawar",NA,NA,NA,NA,NA,NA,NA,NA,NA
M.L. Singhal,Male,NA,NA,NA,1996-01-29T00:00:00Z,2003-03-24T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M.M. Aggarwal,Male,NA,NA,NA,2004-11-05T00:00:00Z,2008-01-19T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mohinder Mohan Singh Bedi,Male,1956-10-09T00:00:00Z,NA,NA,2006-04-01T00:00:00Z,2018-10-08T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1980,Punjab and Haryana,No,No,Yes
Moti Lal Koul,Male,NA,NA,NA,1991-10-14T00:00:00Z,1997-11-20T00:00:00Z,No,No,Jammu and Kashmir,Yes,Punjab and Haryana,1994-11-01T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mukul Mudgal,Male,NA,NA,NA,1998-03-02T00:00:00Z,2011-01-03T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,"Modern School, Barakhamba Road, New Delhi","Hindu College, Delhi University",Science,"Law Faculty, Delhi University",NA,1973,Delhi,No,No,No
Naresh Chand Jain,Male,NA,NA,NA,1988-06-27T00:00:00Z,2001-04-05T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,Gauhati,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauvdip Kumar Sodhi,Male,NA,NA,NA,1991-03-15T00:00:00Z,2005-11-29T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,Karntaka,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1965,Punjab and Haryana,No,No,No
N.C. Khichi,Male,NA,NA,NA,1996-01-29T00:00:00Z,2000-12-24T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nirmal Singh,Male,1947-09-06T00:00:00Z,Punjab,Rampur-Fatehgarh Sahib,2000-05-25T00:00:00Z,2009-09-06T00:00:00Z,No,No,Punjab and Haryana,Yes,Jammu and Kashmir,2005-03-18T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,National High School (Balahri Kalan),NA,Arts,Panjab University,1972,NA,NA,No,No,No
Nirmal Yadav,Female,NA,NA,NA,2004-11-05T00:00:00Z,2011-03-03T00:00:00Z,No,No,Punjaba and Haryana,Yes,Uttrakhand,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,Yes,No,No,No,NA,NA,NA,NA,NA,1975,Punjab and Haryana,NA,NA,NA
N.K. Agarwal,Male,NA,NA,NA,1996-04-29T00:00:00Z,1999-12-12T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N.K. Kapoor,Male,NA,NA,NA,1991-03-15T00:00:00Z,1997-11-30T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
N.K. Sud,Male,NA,NA,NA,1999-05-14T00:00:00Z,2006-01-14T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palanisamy Sathasivam,Male,1949-04-27T00:00:00Z,Tamil Nadu,Kadappanallur,1996-01-08T00:00:00Z,2007-08-20T00:00:00Z,No,No,Madras,Yes,Punjab and Haryana,2007-04-20T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,Yes,2007-08-21T00:00:00Z,Bar,No,Yes,NA,"NA",Yes,No,Yes,No,No,NA,NA,Arts,NA,NA,1973,Madras,No,No,No
Permod Kohli,Male,1951-03-01T00:00:00Z,Jammu and Kashmir,RajourI,2003-01-07T00:00:00Z,2013-02-28T00:00:00Z,No,No,Jammu and Kashmir,Yes,Jharkhand,2006-05-04T00:00:00Z,Punjab and Haryana,2007-05-10T00:00:00Z,NA,NA,Yes,Sikkim,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,Yes,No,No,No,NA,"G.G.M. Science College, Jammu",Science,University of Jammu,1972,1972,Jammu and Kashmir,No,No,No
P.K. Jain,Male,1936-02-25T00:00:00Z,NA,NA,1994-11-10T00:00:00Z,1998-02-24T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1995-01-09T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1958,Haryana,No,No,No
Prem Krishnan Palli,Male,1936-10-26T00:00:00Z,NA,NA,1994-02-14T00:00:00Z,1998-10-26T00:00:00Z,No,No,Punjab and Haryana,Yes,Himachal Pradesh,1996-04-02T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1961,Punjab and Haryana,No,No,No
